seconds_elapsed,acc_z,acc_y,acc_x,grav_z,grav_y,grav_x,gyro_z,gyro_y,gyro_x
1.07,0.0315911769866943,0.0053067952394485,-0.1341176033020019,2.701390027999878,-0.4709790199995041,-9.415455341339111,0.0019089539418928,0.00206167018041005,-0.0050396382575854
1.08,0.037797451019287054,0.01244708895683285,-0.12447261810302729,2.70116925239563,-0.47093671560287476,-9.415523529052734,0.00129808863857755,0.00267253536730995,-0.004123340477235549
1.09,0.0452464818954467,0.020811483263969352,-0.1112265586853027,2.700902819633484,-0.4709214121103287,-9.415601253509521,0.0016035212902351498,0.0020616701222024,-0.005039638374000699
1.1,0.03708386421203605,0.0087984353303909,-0.11236000061035155,2.700685739517212,-0.4708793610334396,-9.41566514968872,0.0022143865935504,0.0008399396901949501,-0.00473420566413545
1.11,0.04197549819946285,0.0014919340610504003,-0.12908220291137695,2.700582504272461,-0.47075545787811274,-9.41570234298706,0.0022143865935504,-0.0003817908000201001,-0.0050396382575854
1.12,0.03956389427185055,-0.0069977343082428005,-0.1350712776184082,2.7005999088287354,-0.47064550220966334,-9.415698528289797,0.0012980886822333,-0.00160352129023515,-0.0050396382575854
1.13,0.027462840080261147,-0.010580435395240749,-0.1339111328125,2.7007299661636353,-0.4706541001796722,-9.415661811828613,0.0009926560305757,-0.00160352129023515,-0.0022907446546014
1.14,0.022535324096679597,-0.008222788572311351,-0.1315507888793945,2.700869083404541,-0.47061754763126373,-9.41562795639038,0.0009926560305757,-0.0022143865353427003,0.0007635815127286999
1.15,0.01753115653991695,-0.0203187316656112,-0.14717006683349604,2.701084852218628,-0.4704926162958145,-9.415570735931396,-0.00022907445963940006,-0.0028252517804502504,0.0022907445672899
1.16,0.01845598220825195,-0.0251425057649612,-0.15322971343994135,2.701357126235962,-0.4704572409391403,-9.415496826171875,-0.0011453723418526,-0.00099265604512765,0.0010690141280065499
1.17,0.02676546573638915,-0.01787188649177545,-0.14607000350952143,2.7014273405075073,-0.4705452620983124,-9.415473937988281,-0.00175623758696015,0.0023671028320677,-0.00045814892655464997
1.18,0.0389868021011352,-0.0188851803541183,-0.1256604194641113,2.7011770009994507,-0.47072906792163843,-9.41553258895874,-0.0011453723273006499,0.00389426597394045,-0.00259617736446665
1.19,0.03936958312988275,-0.02827815711498255,-0.10521030426025385,2.700794219970703,-0.47091288864612574,-9.415632247924805,0.0003817907563643501,0.00389426597394045,-0.0035124752903356498
1.2,0.0385569334030151,-0.02463129162788385,-0.10869550704956049,2.700409770011902,-0.4709684550762176,-9.415738582611084,0.0019089538836851,0.0023671028320677,-0.004123340477235549
1.21,0.04119658470153805,-0.00913959741592405,-0.10502862930297845,2.700164318084717,-0.47089783847331995,-9.41581392288208,0.0028252517804503,0.0008399396901949501,-0.00473420566413545
1.22,0.037700414657592746,-0.00567327439785,-0.12055778503417965,2.7000691890716553,-0.47077286243438715,-9.415846824645996,0.00313068437390025,0.0002290744450874501,-0.0035124751739203496
1.23,0.0305514335632324,-0.0226278752088546,-0.1373014450073242,2.700035572052002,-0.47057767212390894,-9.415862560272217,0.0025198191287927,-0.00068722339347,-0.0016798794458736
1.24,0.026913046836853,-0.0204105377197265,-0.13490819931030268,2.7000826597213745,-0.4704008102416992,-9.4158616065979,0.0016035212902352,-0.0003817907745542,-0.00045814892655464997
1.25,0.03047132492065425,-0.02172535657882685,-0.1456837654113769,2.70011568069458,-0.4702830910682678,-9.415860176086426,0.0007890342967584666,-7.63581556384e-05,-0.00015271629672496665
1.26,0.029279788335164335,-0.026114155848820965,-0.16603120168050123,2.7001101175944013,-0.47028365731239313,-9.415863672892252,-0.0014508049353025498,0.0005345070640032501,0.0004581489411066501
1.27,0.025761842727661098,-0.0167873054742813,-0.16242933273315424,2.700036764144898,-0.47043274343013763,-9.415874004364014,-0.0016544266836717332,0.0009417505546782667,-0.0011708250676746666
1.28,0.034269014994303335,-0.009743024905522634,-0.13168176015218097,2.699909289677938,-0.4706934591134389,-9.415895779927572,-0.0002290744596394,0.0011453723418525501,-0.00290160998702045
1.29,0.0379910469055175,-0.0068453252315521,-0.13244247436523435,2.6997785568237305,-0.47079792618751526,-9.41593313217163,0.0007890342773558667,0.0011453723394272666,-0.001985312109657833
1.3,0.027318716049194267,0.0038691957791645998,-0.13320509592692054,2.699676990509033,-0.4707385301589965,-9.415968894958494,0.0009926560305757,-0.0025198191615345,-0.0019853120611514497
1.31,0.023494005203247,0.018216520547866752,-0.13487434387207026,2.6999104022979736,-0.47072063386440277,-9.415895938873291,0.0005854125095841,-0.0049632801674306,-0.0023925555675910998
1.32,0.024155855178832966,0.0118117233117421,-0.1326322555541992,2.7004456520080566,-0.47070037325223285,-9.415743827819824,0.00129808863857755,-0.0040469822706654,0.00045814891927875015
1.33,0.019071459770202602,-0.0046710968017578,-0.12792158126831055,2.7007416486740112,-0.4705779403448105,-9.415666103363037,0.0013998995224634332,-0.0031306843739002,0.0014762576514233668
1.34,0.023547569910685167,-0.018024186293284065,-0.14396699269612626,2.7010539372762046,-0.4703929622968037,-9.415582021077475,7.635814836245004e-05,-0.0022143865353427003,0.0022907446837052
1.35,0.0305958986282348,-0.01806983351707455,-0.14240550994873044,2.7011882066726685,-0.47034731507301325,-9.415547370910645,-0.000839939690195,-0.0006872234322751334,0.0035124751739203
1.36,0.0409613450368245,-0.009293357531229632,-0.1503899892171224,2.701197624206543,-0.47034506003061927,-9.41554323832194,-0.0005345070821931,0.0002290744705533,0.0029016098706051
1.37,0.041376233100891044,-0.019292965531349147,-0.1364164352416992,2.7011817693710327,-0.47032128274440765,-9.415550708770752,-0.0004326962128591333,-7.63581556384e-05,0.0026979881028333665
1.38,0.045739730199178,-0.021317869424819898,-0.11048507690429683,2.7012076377868652,-0.47029154499371845,-9.415545145670572,7.635814836244993e-05,-0.00221438656808455,0.0029016098706051
1.39,0.047120571136474554,-0.0098294615745544,-0.099370002746582,2.701422929763794,-0.47020797431468964,-9.415487289428711,0.0009926559869199,-0.0055741453543305,0.0020871228383232666
1.4,0.0472007592519124,-0.008801539738972932,-0.09797382354736327,2.7021408081054688,-0.47003880143165583,-9.415287017822266,0.0009926559869199,-0.0083230389282107,0.0022907446837052
1.41,0.03495621681213375,-0.011325210332870449,-0.11412239074707031,2.7028133869171143,-0.46990934014320374,-9.415099620819092,0.000789034248252,-0.008017606412370967,0.0024943664514769336
1.42,0.012957175572713168,-0.014657427867253566,-0.1422939300537109,2.7036636670430503,-0.4697693884372711,-9.414860407511393,7.635814836249997e-05,-0.0055741453543305,0.0025961772771551503
1.43,0.0228986740112304,-0.010331645607948251,-0.14440965652465815,2.704097032546997,-0.4697057902812958,-9.414740085601807,-2.5452725822066647e-05,-0.0037415497160205665,0.002697988180443567
1.44,0.03210695584615066,-0.0012412170569101998,-0.14331213633219397,2.7044655481974282,-0.46961843967437744,-9.41464042663574,0.0003817907709162,-0.0022143865353427003,0.0019853120902552502
1.45,0.0462980270385742,0.0122517794370651,-0.1421585083007812,2.7046396732330322,-0.46954430639743805,-9.414597034454346,-0.00022907445963940006,-0.00129808863857755,0.0029016099870204
1.46,0.0545392036437988,0.02297390997409815,-0.14458799362182612,2.7047781944274902,-0.4694925397634506,-9.414561748504639,-0.0011453723418526,-7.635814836250002e-05,0.0025961772771551503
1.47,0.0497258901596069,0.01702485978603355,-0.14340400695800776,2.7048031091690063,-0.4695289880037308,-9.414548397064209,-0.0005345071112970001,0.0014508049353025,0.0022907445672899
1.48,0.052249670028686496,-0.0021349042654037493,-0.13139343261718744,2.7046735286712646,-0.4695228338241577,-9.41458797454834,-0.00022907445963940006,-7.63582065701502e-05,0.0007635815127286999
1.49,0.0522412061691284,-0.017695844173431348,-0.14216899871826166,2.7046819925308228,-0.46952420473098755,-9.414586544036865,-0.000839939690195,-0.00160352129023515,0.00229074459639375
1.5,0.04848158359527585,-0.0212728828191757,-0.13384103775024409,2.7048503160476685,-0.46953846514225,-9.41453504562378,-0.0017562375287525,-0.0022143864771350503,0.00595593615435055
1.51,0.0434588193893432,-0.006900608539581299,-0.11355400085449216,2.7050846815109253,-0.4695455282926559,-9.41447114944458,-0.00297796807717525,-0.00496328005101525,0.0065668015740811
1.52,0.04056370258331295,0.0159486979246139,-0.10173368453979485,2.7055855989456177,-0.46964992582798,-9.414320468902588,-0.00389426609035575,-0.00496328005101525,0.00901026255451135
1.53,0.04124701023101805,0.01127639412879935,-0.09231424331665035,2.7060993909835815,-0.4697660207748413,-9.41416311264038,-0.0041996986838057,-0.0040469822706654,0.011148290708661
1.54,0.051592707633972154,-0.01496686041355135,-0.10680818557739255,2.706527590751648,-0.46985897421836853,-9.414034366607666,-0.0035888333804904504,-0.004963280167430599,0.011148290708661
1.55,0.049881935119628906,-0.0197074711322784,-0.1285023689270019,2.7070412635803223,-0.4699067771434784,-9.413887977600098,-0.00297796807717525,-0.00526871276088055,0.0135917514562606
1.56,0.04572439193725585,-0.01380807161331175,-0.15499448776245112,2.7076075077056885,-0.46982067823410034,-9.413732051849365,-0.00297796807717525,-0.00587957794778045,0.014202616643160498
