activity,student,window_idx,accelerometer_y_var,accelerometer_z_var,accelerometer_x_min,accelerometer_x_max,gyroscope_y_range,gravity_z_min,gravity_y_median,gravity_y_max,gravity_x_max,gravity_x_min,gravity_z_var,accelerometer_z_iqr,gravity_z_max,gravity_z_range,accelerometer_z_fft_dom_freq_hz,gravity_y_var,gravity_x_var,gravity_z_rms,gravity_x_range,accelerometer_mag_fft_dom_freq_hz,accelerometer_x_mean,gyroscope_y_fft_dom_freq_hz,accelerometer_y_fft_dom_freq_hz,gyroscope_x_max,gyroscope_z_min,gyroscope_z_max,gravity_y_iqr,gyroscope_z_fft_dom_freq_hz,gyroscope_x_iqr,gravity_mag_fft_dom_freq_hz,gyroscope_z_var,accelerometer_z_mean,accelerometer_mag_min,accelerometer_z_median,accelerometer_y_median,gyroscope_mag_fft_dom_freq_hz,gravity_yz_corr,gravity_y_fft_dom_freq_hz,gravity_mag_spec_entropy,gyroscope_mag_spec_entropy,gyroscope_mag_iqr,gravity_xy_corr,gyroscope_z_iqr,accelerometer_y_mean,gyroscope_z_spec_entropy,gravity_y_mad,gyroscope_x_spec_entropy,gravity_z_fft_dom_freq_hz,gyroscope_mag_min,gyroscope_z_mean
Running,Student1,14,127.72153979968301,29.76858110906891,-21.530435936582087,22.54166582000256,11.795484781265259,-3.6787837898105376,-9.509268058881164,-8.74117122451961,3.841463245972991,-1.6501956032171845,3.810047269875381,5.655497969382303,3.192854960823059,6.871638750633597,2.5,0.09670925087760844,2.5142833098267094,1.951759372240641,5.491658849190175,6.0,-1.6517049407536915,3.5,2.5,3.513280510902405,-4.386523723602295,4.826007127761841,0.4171870089337233,1.5,2.5889111533761024,3.5,2.968807039351678,0.3057346615630305,1.9247403360372175,-0.20570261446409843,-0.0502104303240776,3.5,-0.7021301549646384,2.5,3.1544448524988478,2.9579078667687138,1.9577876107611558,0.6994454376978682,2.1779127959161997,-1.4934453705149742,2.478304459729124,0.1756375758044415,2.0444847178134355,1.0,0.4682675616429466,0.1931692442134954
Running,Student1,15,120.12953055407833,43.10572305397354,-11.928438156077265,17.967210955318805,9.526437997817993,-2.6205098311424253,-9.156558198294043,-8.809143521505593,2.2712533989448103,-0.5954824605694972,4.953828153258412,7.166967914807936,4.296749391676485,6.9172592228189105,1.0,0.06643560895959942,0.684374703648942,3.0851515924167967,2.8667358595143075,6.5,0.5375900270240647,6.5,2.5,4.684234142303467,-3.0758861303329468,2.368438243865967,0.4792874182116229,5.0,2.4573284834623337,2.5,1.1354058855746139,-0.9519350813056454,2.3135674032558353,-2.735932592219859,2.613874192520231,2.5,0.7379863161391141,1.0,2.8602598822616887,2.8292064510249406,2.2265176498597534,-0.6757446926326562,1.3635794930160046,-0.7555591496243775,2.710802840844221,0.20796149017363774,2.0025429455072215,1.0,0.1705831393823731,-0.028112584464252004
Running,Student1,16,73.58159547540049,21.327624004358963,-13.35356799,23.98001988,12.305271029,-1.377714075,-9.651522713,-8.776682683,4.305876847,-2.2093486585,1.3347335705595382,3.5432444797500002,2.886059733,4.263773808,6.5,0.0707988139554935,2.910368561231523,1.4716951363711432,6.5152255055,0.5,0.38423566027,3.0,2.5,3.9876486065,-3.1876074075,4.120230675,0.32142822174999885,2.0,1.031820368125,0.5,1.8932505584352588,-0.5845840029725,0.279685618608367,-1.1310818407499998,-0.01156929549999995,0.5,-0.16078145271040897,0.5,2.777726966534375,2.8266311387235583,1.8266359651280641,0.28049807021271944,0.715475449625,-0.9773956594375001,2.383319468787661,0.0874083802500003,2.8972543377624476,0.5,0.14928566057419032,-0.027590544220000037
Running,Student1,17,168.86891834186477,69.19320717314706,-13.422252818754316,21.52134486763179,12.040950059890747,-4.024199840127677,-8.934946368430555,-7.565910178066789,3.116729021867364,-0.2825349572566337,9.96905661127359,10.46377177340798,5.538411540275812,9.562611380403489,1.5,0.3128707937560629,0.6575582946373143,3.7458540644110205,3.3992639791239974,4.0,-0.3343937966658379,6.5,2.5,5.143519401550293,-3.9481157064437866,2.874526858329773,0.8752038947753604,5.5,4.3218673169612885,2.5,1.204656215732924,-0.28184166223648455,3.6942350663795844,-2.0407528177700938,-0.8497314537361262,2.5,0.6450003785513851,1.5,3.0656496304587044,2.7339156231089317,2.275597195328825,-0.04810895823413749,1.1468823719769716,-2.1202265283998174,2.7864620474529826,0.4401891143366683,1.6348987335645688,1.5,0.4017948192617862,0.210862059709616
Running,Student1,18,161.68927217412306,53.132524525333,-15.434188268971443,17.497791947105526,11.571906805038452,-2.6663459919050334,-9.305349122096597,-8.612890589304268,2.6075349064961078,-1.3466733327124267,6.520110537118993,9.207855254811047,4.673531909507513,7.339877901412547,1.5,0.10436240052736055,0.9300611522496447,3.0517059819635315,3.9542082392085343,6.5,-0.2710875530701745,4.0,2.5,4.336832523345947,-4.868473529815674,2.8644672632217407,0.5576758222065852,1.5,2.9790124148130417,2.5,1.823605746369969,-0.10600607635397559,3.3606856072402684,-1.7725109733525664,1.41998750218302,2.5,0.6774515756119854,1.5,2.520132746417523,2.5261458620717065,2.38660032130523,-0.4335509196817483,1.028915597125888,-1.337333245746687,2.675568051390142,0.27454993158578844,1.928727283473195,1.5,0.43897931894690695,-0.18657170000253245
Running,Student1,19,163.27722727812062,69.05652790881861,-13.436537364694477,19.974220055049656,13.521126747131348,-2.4624160953350365,-9.009746173349022,-7.627493650798499,2.210137982116267,-0.4021635359934531,5.79790815864884,9.50860053488314,6.15831541672796,8.620731512062996,1.5,0.2822719875385185,0.40350207663097104,3.5585333958391767,2.61230151810972,6.5,0.35105483672349613,6.5,2.5,5.062938690185547,-4.259360551834106,1.983653724193573,0.8750291227303411,1.5,3.299071565270424,2.5,1.0447250332435527,-0.832866028201884,1.7682667825853298,-1.452044363113865,2.527476012005657,2.5,0.8652325168935189,1.5,2.885199626677214,2.558214197363616,2.5238696108560412,-0.5495019589628449,1.1399035584181547,-1.1613369152485356,2.946367878313258,0.4427221399456256,1.9875720234443828,1.5,0.24528775872965636,0.11607261951779947
Running,Student1,20,186.0300126308481,52.76032640851108,-14.016044056567548,23.53362986193895,11.329516967137653,-2.658134043876827,-9.264805076392738,-8.768827000947297,2.880173305372149,-1.200719349368848,5.930767757278192,8.672994795441193,4.389876442054659,7.048010485931486,1.5,0.067052743362211,1.6398248416843826,2.7505858942301646,4.080892654740997,9.5,-0.40038512412549365,7.0,2.5,5.0693182945251465,-5.575335741043091,2.781753659248352,0.4008406350929299,1.5,3.859279960393906,2.5,2.5656164671965387,0.20422643658039902,3.450494071155271,-1.6431472921408712,-0.180119397393614,2.5,0.46590736640288805,1.5,2.752617218924657,2.7168846802760114,3.0979066529394252,-0.4616076401554159,1.5012307986617088,-3.0234197818613944,2.20804379050041,0.21700039054528109,1.656398847668742,1.5,0.2562732091621768,-0.1490448597772047
Running,Student1,21,184.06488595290196,61.24391900393583,-17.211700630807876,26.20881236351132,17.834303855895996,-2.5581299473360177,-9.64310910470262,-8.473849782882631,4.26175713488087,-1.483950709658116,1.8372758385048962,5.562171350444573,1.876776892056316,4.434906839392333,6.5,0.16438796333158115,3.649039774466581,1.3521336725460305,5.745707844538986,6.5,-0.6024849641722863,6.5,2.5,3.775872111320496,-5.132612705230713,5.134867668151856,0.5671393046658473,1.5,2.763718282183011,4.0,4.152462921497677,0.37933026425844985,1.841396280144421,-0.3192174869604414,4.367671770639717,2.5,-0.8370441182065027,1.5,3.0196096942302186,3.1240300829438543,2.3177941505683854,0.8962989445904354,2.94052142649889,-0.8666213511012643,2.2590639498500886,0.11377587065324324,2.516768167416503,1.5,0.8124318435994319,-0.0666152042709291
Running,Student1,22,180.39729229171928,49.907215745760354,-21.91253088160753,24.09448562935591,16.478644371032715,-2.4381617979139087,-9.409591586859523,-8.040866946662963,5.232098104682564,-1.719688972290605,3.0179950997403107,6.939958089225272,3.3162845027454195,5.754446300659328,6.5,0.18711762647289773,3.977097063306613,1.815871421096833,6.951787076973169,6.5,-1.424309603713824,4.0,2.5,3.821929812431336,-5.1082916259765625,4.96277117729187,0.5517169868674099,1.5,3.1920105069875717,2.5,4.857250036632906,0.2192161636106727,3.302698076534839,-1.0772954700022934,3.3015687257811424,2.5,-0.6657606333577597,2.5,3.1360698116056627,2.9896235362154298,2.3127158176531992,0.7895612265961209,3.077539026737213,-2.1581228419190865,2.3338725341844864,0.19955065857246446,2.30738131264483,1.5,1.296730446085644,0.05452950926497579
Running,Student1,23,176.9751237725294,40.03207094814279,-16.61950806,27.959808475,13.7319035515,-2.2634138640000003,-9.62318289925,-8.2044743315,4.9815422125,-1.0920474145,1.6543166726675071,5.2841736715,2.5592072215,4.8226210855,6.5,0.22622088037197544,3.7539739585984964,1.379244130823495,6.0735896270000005,4.0,-0.04634153446749998,4.0,2.5,3.761307359,-4.5213711265,5.5898923875,0.5173056718750004,2.5,2.4557421057499997,2.5,4.658076589404615,-0.3785570580625,2.8312730078634147,-1.4142973825,2.7343501455,2.5,-0.7855123735540863,1.5,3.1808366703711957,3.0191959634288263,1.8660971078558934,0.9150124957283643,2.549593791,-1.22608219714,2.3458371779925153,0.11988266349999943,2.68824733206515,1.0,0.7439813841428902,0.31351137076
Running,Student2,0,146.27576388551944,113.50461777310166,-35.84592056274414,5.396168231964111,12.671788692474365,-4.887382984161377,-8.803394079208374,-7.829407453536987,5.043119668960571,1.7086830139160156,7.941081622805652,11.992511510848999,4.320601224899292,9.207984209060669,1.5,0.1324315259561634,0.5057944487871975,2.82345837276392,3.3344366550445557,6.5,-6.1276580196619035,2.5,2.5,5.518480062484741,-3.7793469429016113,4.310647010803223,0.5561079978942871,5.0,5.164025709033012,4.0,2.102076446163908,-2.6694914549589157,2.390558722768621,-1.4948434829711914,1.6971368789672852,2.5,0.3050016454357573,2.5,2.974331946494777,2.46148858126146,3.0700622484981666,0.23560244470495445,1.4483615159988403,-1.2120463204383851,2.884470921029321,0.26308393478393555,2.0833009015055657,1.5,0.5700000052173952,0.061416393587714994
Running,Student2,1,118.25170947094911,79.72024700727687,-38.41329828898112,10.01516056060791,14.974343140920002,-3.3481436570485434,-8.637099266052246,-6.877079010009766,5.272559881210327,1.744226058324178,7.255675260915556,9.931363125642141,6.435554504394531,9.783698161443075,7.5,0.4706976361235693,0.78757157663074,3.0140464875028763,3.5283338228861494,6.5,-6.671239945292473,2.5,2.5,4.557894706726074,-3.445203542709351,3.682779312133789,0.9205406109491978,5.0,4.35101502140363,2.5,1.7742513483173379,-4.357923943996429,2.5468732438000683,-3.1198130647341413,-0.1484527587890625,2.5,0.8424255435066125,1.5,3.045653170334481,2.7143260760046366,2.550696604556892,0.34027613559609055,1.564018651843071,-1.0617968316872917,2.5452574487859936,0.37430620193481445,2.0691567531527086,1.5,0.6632116554901901,0.017889191622380184
Running,Student2,2,78.43927090333663,49.99895841049517,-25.58583068847656,2.386563539505005,10.198089718818665,-3.637577176094055,-8.726831912994385,-7.857345581054687,5.354722023010254,2.577053189277649,5.181856428543081,8.863106146454811,4.147654056549072,7.785231232643127,10.5,0.12063164705685872,0.4483987416069339,2.3303843937796165,2.777668833732605,3.5,-6.36288157582283,3.5,2.5,4.786052703857422,-3.552105069160461,2.9365055561065674,0.5057624578475952,4.5,4.319809928536416,8.0,1.6210041532467205,-3.0666920329630374,2.836350817845178,-2.6188998073339462,-0.9671429395675659,3.5,0.5518145694729245,1.0,3.3257614630391084,2.703964260688747,2.25353014148411,0.5919825063677266,1.6888896748423576,-1.4747915983200073,2.2430970253442903,0.24105119705200195,1.8473281327375288,1.0,0.8212202520843405,0.04112650161376223
Running,Student2,3,106.5020625862253,64.61530344488543,-38.597267150878906,5.728528817494711,11.163969675699871,-4.242116610209147,-8.645830631256104,-7.784322420756022,5.1272651354471845,2.6301722526550293,6.5934956918139305,9.424932276209194,4.64275336265564,8.884869972864788,7.5,0.16765173967835084,0.38150135274762714,2.6296836518965874,2.4970928827921552,6.5,-6.368002977470557,2.5,2.5,4.459239721298218,-3.020448764165242,3.2751285235087075,0.5646331310272217,5.0,4.233092466990152,2.5,1.4967116410880619,-3.1337216832985484,1.107207548608073,-2.1894163091977443,0.478439450263977,2.5,0.4733312252368539,0.5,2.7945979585041125,2.4564463657793385,2.2411381350085455,0.4403844543253331,1.4680619041124978,-0.7422837762037915,2.217468497202301,0.2853976885477696,1.821735458182728,1.5,0.3746429907927428,-0.05918011540857454
Running,Student2,4,130.42350226567936,66.39820701545915,-36.43188222249349,0.7687199910481771,11.066842079162598,-3.9579878648122153,-7.57274349530538,-6.4813911120096845,7.330445766448974,5.186580975850423,4.459141788922537,8.356426189343136,3.3192615509033203,7.277249415715536,7.5,0.08809714410039515,0.21209673814491964,2.1141012793870946,2.143864790598551,6.0,-8.517280927101773,2.5,2.5,4.339815855026245,-3.8487819830576577,3.223205089569092,0.3478118578592939,5.0,4.356919996440411,6.0,1.7449763868164403,-2.651887694944938,5.011480666987624,-2.4077747662862143,-0.4853590726852415,2.5,-0.20806889554857627,3.5,3.009083832224878,2.3529265347332524,2.661848459984597,0.7178859845687543,1.632206492125988,-2.6409553599357607,2.6533171715394674,0.1844916741053253,2.15673245286956,1.0,0.5061411475077853,-0.014413368577758465
Running,Student2,5,105.08674897039135,79.90600720503878,-33.17157554626465,3.47678542137146,11.779619932174683,-3.923815488815308,-7.7702678839365635,-6.937691688537598,6.919534921646118,4.888151963551839,4.561121593027915,10.066102921962738,3.226905902226766,7.150721391042074,7.5,0.0799109026502445,0.2321479762817015,2.1416767151431197,2.0313829580942793,6.0,-8.184627503554028,7.5,2.5,4.778111696243286,-3.4737106959025064,3.0362802346547446,0.4229724407196045,5.0,3.9705732365449267,2.5,1.6582433470153914,-2.252429356276989,3.9357047887805967,-1.1860569715499878,-1.6998041470845542,2.5,0.14715309795536832,5.0,3.105856268258565,2.6176694254410515,2.335661146557104,0.6847043157896165,1.5514450073242188,-1.7432327167193096,2.237622867097155,0.20462695757547955,2.0951147089699913,1.0,0.6399314520071434,-0.04180812923354095
Running,Student2,6,110.30157456741557,69.65280583603658,-27.962550163269043,3.645510315895081,10.763140201568604,-4.42821741104126,-8.836503267288208,-8.157631874084473,5.145527601242065,2.440354704856873,5.575473025904361,9.42728727310896,4.25190806388855,8.68012547492981,3.5,0.09185453500108438,0.3441799819147114,2.364208717746242,2.7051728963851924,6.0,-6.032363045811653,2.5,2.5,4.765283346176148,-3.7915642261505127,3.705279588699341,0.4639604091644287,5.0,4.061642974615097,2.5,1.7683621689492637,-2.087662505507469,2.107395066319916,-2.0245974957942963,0.25487184524536133,2.5,-0.11985533925325129,3.5,2.884348504622782,2.3792337024500694,2.2378877596696682,0.47903248910360047,1.5817846258481343,-1.176034175157547,2.6676840303822917,0.2329409122467041,2.1732494823399104,1.0,0.6077590918732484,0.07457290485966951
Running,Student2,7,141.7843670328741,71.84189603212027,-29.729527473449707,6.5288180112838745,10.679757118225098,-4.274430274963379,-8.869514226913452,-7.923564434051514,4.532365083694458,1.746269404888153,8.369977170451774,9.91152210533619,4.592270851135254,8.866701126098633,4.0,0.15314367544042826,0.4441942609309429,2.9115161440572632,2.786095678806305,6.5,-6.000947872102261,2.5,2.5,4.804378747940064,-3.2848514318466187,4.146324157714844,0.547436475753786,5.5,4.796895787119865,2.5,1.9541311755955648,-3.472946552671492,2.0936308059358746,-3.488353729248047,1.5495004653930664,2.5,0.5327570053321702,2.5,2.9172365612348434,2.5029386027360823,2.41740923331352,0.37025067761812097,1.4640149176120758,-0.6628756809234619,2.9090279335552762,0.24688100814819336,1.628003383915511,1.5,0.9812728917938576,0.09289580430835485
