seconds_elapsed,acc_z,acc_y,acc_x,grav_z,grav_y,grav_x,gyro_z,gyro_y,gyro_x
0.0500,-0.1527,0.0406,0.1341,8.9887,-3.0869,-2.4177,0.0091,0.0082,0.0219
0.0600,-0.1158,-0.0230,0.1184,8.9896,-3.0849,-2.4167,0.0100,-0.0324,0.0157
0.0700,-0.0750,-0.0688,0.1067,8.9907,-3.0840,-2.4139,0.0133,-0.0331,-0.0027
0.0800,-0.0518,-0.0486,0.0458,8.9908,-3.0849,-2.4123,0.0149,-0.0107,-0.0267
0.0900,-0.0335,0.0044,-0.0495,8.9898,-3.0877,-2.4123,0.0106,0.0009,-0.0394
0.1000,-0.0058,0.0246,-0.0926,8.9887,-3.0907,-2.4128,0.0077,0.0024,-0.0288
0.1100,0.0166,-0.0107,-0.0668,8.9880,-3.0921,-2.4135,0.0106,0.0068,-0.0056
0.1200,-0.0382,-0.0258,-0.0096,8.9880,-3.0913,-2.4146,0.0137,0.0096,0.0148
0.1300,-0.1044,0.0037,0.0408,8.9884,-3.0893,-2.4157,0.0118,0.0037,0.0209
0.1400,-0.1266,0.0249,0.0670,8.9890,-3.0874,-2.4158,0.0061,-0.0059,0.0142
0.1500,-0.1036,0.0391,0.0721,8.9895,-3.0865,-2.4152,0.0021,-0.0081,0.0048
0.1600,-0.0543,0.0674,0.0519,8.9896,-3.0864,-2.4147,0.0019,-0.0027,-0.0023
0.1700,-0.0228,0.0762,0.0248,8.9896,-3.0867,-2.4146,0.0020,0.0005,-0.0050
0.1800,-0.0174,0.0717,0.0231,8.9895,-3.0868,-2.4146,0.0015,-0.0002,-0.0052
0.1900,-0.0311,0.0466,0.0046,8.9894,-3.0872,-2.4146,0.0009,-0.0037,-0.0033
0.2000,-0.0371,0.0084,-0.0223,8.9895,-3.0872,-2.4141,0.0022,-0.0097,0.0012
0.2100,-0.0177,-0.0029,-0.0242,8.9899,-3.0867,-2.4132,0.0035,-0.0117,0.0066
0.2200,-0.0096,0.0128,0.0009,8.9904,-3.0860,-2.4125,0.0022,-0.0058,0.0084
0.2300,-0.0242,0.0256,0.0302,8.9906,-3.0854,-2.4124,-0.0004,0.0031,0.0049
0.2400,-0.0464,0.0320,0.0405,8.9906,-3.0851,-2.4129,-0.0007,0.0096,0.0010
0.2500,-0.0494,0.0503,0.0284,8.9904,-3.0851,-2.4138,-0.0028,0.0120,0.0014
0.2600,-0.0355,0.0599,0.0023,8.9902,-3.0848,-2.4146,-0.0074,0.0109,0.0062
