seconds_elapsed,acc_z,acc_y,acc_x,grav_z,grav_y,grav_x,gyro_z,gyro_y,gyro_x
0.0300,0.7719,-0.1142,0.0906,2.2893,-8.7197,3.8596,-0.0092,0.1040,-0.0785
0.0400,0.6453,0.0707,-0.0935,2.2945,-8.7195,3.8569,-0.0138,0.2349,0.0461
0.0500,0.4998,0.0738,-0.2144,2.3147,-8.7168,3.8510,-0.0113,0.3562,0.1465
0.0600,0.1845,0.0482,-0.1947,2.3460,-8.7120,3.8427,-0.0084,0.4173,0.2166
0.0700,-0.1891,-0.0337,-0.1950,2.3825,-8.7065,3.8328,0.0088,0.4193,0.2399
0.0800,-0.5170,-0.0549,-0.1054,2.4179,-8.7015,3.8220,0.0200,0.3601,0.2158
0.0900,-0.7249,0.0150,0.0620,2.4461,-8.6976,3.8129,0.0156,0.2496,0.1553
0.1000,-0.8008,0.0904,0.1511,2.4631,-8.6951,3.8077,-0.0001,0.1121,0.0706
0.1100,-0.7477,0.1314,0.1616,2.4670,-8.6941,3.8075,-0.0197,-0.0214,-0.0200
0.1200,-0.5625,0.1084,0.1461,2.4591,-8.6945,3.8117,-0.0346,-0.1123,-0.0971
0.1300,-0.2885,0.0597,0.1257,2.4433,-8.6960,3.8184,-0.0441,-0.1409,-0.1479
0.1400,-0.0172,0.0417,0.0869,2.4243,-8.6980,3.8259,-0.0509,-0.1254,-0.1633
0.1500,0.1542,0.0261,-0.0115,2.4065,-8.6999,3.8329,-0.0471,-0.0919,-0.1453
0.1600,0.2320,-0.0081,-0.1005,2.3930,-8.7013,3.8382,-0.0338,-0.0512,-0.1009
0.1700,0.2472,-0.0342,-0.1162,2.3856,-8.7019,3.8414,-0.0232,-0.0084,-0.0414
0.1800,0.2218,-0.0635,-0.0806,2.3852,-8.7015,3.8425,-0.0113,0.0381,0.0166
0.1900,0.1550,-0.0836,-0.0350,2.3910,-8.7004,3.8414,0.0034,0.0863,0.0585
0.2000,0.0279,-0.0377,0.0178,2.4010,-8.6990,3.8384,0.0081,0.1170,0.0767
0.2100,-0.1319,0.0230,0.0611,2.4123,-8.6974,3.8349,0.0043,0.1226,0.0728
0.2200,-0.2508,0.0482,0.0860,2.4223,-8.6959,3.8319,-0.0001,0.1113,0.0484
0.2300,-0.2843,0.0533,0.1105,2.4289,-8.6951,3.8297,-0.0048,0.0871,0.0131
0.2400,-0.2500,0.0347,0.1219,2.4312,-8.6948,3.8287,-0.0132,0.0513,-0.0194
0.2500,-0.1788,0.0222,0.0893,2.4295,-8.6949,3.8296,-0.0229,0.0108,-0.0449
0.2600,-0.1052,0.0164,0.0054,2.4246,-8.6952,3.8321,-0.0287,-0.0241,-0.0623
0.2700,-0.0513,0.0108,-0.0852,2.4173,-8.6958,3.8354,-0.0278,-0.0464,-0.0702
0.2800,0.0152,0.0047,-0.1251,2.4093,-8.6964,3.8389,-0.0232,-0.0568,-0.0641
0.2900,0.0760,0.0017,-0.1206,2.4023,-8.6970,3.8422,-0.0190,-0.0526,-0.0465
0.3000,0.1174,0.0158,-0.1120,2.3976,-8.6972,3.8446,-0.0111,-0.0283,-0.0239
0.3100,0.1320,0.0238,-0.0720,2.3962,-8.6972,3.8454,-0.0023,0.0053,0.0016
0.3200,0.0914,0.0240,-0.0120,2.3981,-8.6969,3.8450,0.0017,0.0339,0.0240
0.3300,0.0165,0.0286,0.0288,2.4024,-8.6962,3.8439,-0.0017,0.0499,0.0362
0.3400,-0.0765,0.0254,0.0400,2.4075,-8.6951,3.8431,-0.0081,0.0512,0.0335
0.3500,-0.1680,0.0316,0.0017,2.4116,-8.6941,3.8429,-0.0120,0.0429,0.0176
0.3600,-0.2167,0.0416,-0.0490,2.4136,-8.6934,3.8433,-0.0151,0.0239,-0.0012
0.3700,-0.1887,0.0290,-0.0630,2.4132,-8.6930,3.8442,-0.0145,0.0051,-0.0170
0.3800,-0.1022,-0.0018,-0.0496,2.4114,-8.6931,3.8452,-0.0074,-0.0040,-0.0232
0.3900,-0.0224,-0.0163,-0.0493,2.4093,-8.6934,3.8458,-0.0015,-0.0147,-0.0158
0.4000,0.0030,0.0125,-0.0663,2.4075,-8.6936,3.8465,-0.0020,-0.0279,-0.0057
0.4100,0.0006,0.0323,-0.0799,2.4063,-8.6935,3.8474,-0.0039,-0.0332,-0.0010
0.4200,0.0023,0.0293,-0.0829,2.4059,-8.6935,3.8478,-0.0040,-0.0327,-0.0003
0.4300,0.0059,0.0193,-0.0950,2.4049,-8.6933,3.8487,-0.0035,-0.0270,-0.0000
0.4400,0.0145,0.0107,-0.1071,2.4040,-8.6932,3.8495,-0.0019,-0.0150,-0.0026
0.4500,0.0256,0.0076,-0.0966,2.4032,-8.6933,3.8498,-0.0007,-0.0021,-0.0073
0.4600,0.0411,-0.0032,-0.0687,2.4026,-8.6936,3.8496,0.0022,0.0140,-0.0118
0.4700,0.0690,-0.0194,-0.0326,2.4023,-8.6940,3.8487,0.0053,0.0265,-0.0113
0.4800,0.0700,-0.0023,-0.0120,2.4026,-8.6945,3.8476,0.0051,0.0221,-0.0039
0.4900,0.0187,0.0418,-0.0141,2.4033,-8.6946,3.8470,0.0019,0.0024,0.0078
0.5000,-0.0280,0.0484,-0.0172,2.4041,-8.6943,3.8471,-0.0016,-0.0181,0.0183
0.5100,-0.0533,0.0135,-0.0256,2.4049,-8.6937,3.8479,-0.0043,-0.0279,0.0216
0.5200,-0.0406,-0.0252,-0.0261,2.4056,-8.6930,3.8490,-0.0057,-0.0280,0.0188
0.5300,0.0145,-0.0514,-0.0166,2.4062,-8.6925,3.8497,0.0008,-0.0169,0.0121
0.5400,0.0637,-0.0601,0.0146,2.4066,-8.6925,3.8496,0.0073,-0.0068,0.0056
0.5500,0.0904,-0.0794,0.0426,2.4067,-8.6927,3.8489,0.0094,-0.0047,0.0014
0.5600,0.0952,-0.0855,0.0287,2.4066,-8.6933,3.8478,0.0171,0.0030,-0.0038
0.5700,0.0688,-0.0311,0.0327,2.4064,-8.6942,3.8459,0.0209,0.0047,-0.0059
0.5800,-0.0059,0.0370,0.0454,2.4059,-8.6950,3.8443,0.0170,-0.0084,-0.0027
0.5900,-0.0846,0.0762,0.0454,2.4053,-8.6955,3.8435,0.0103,-0.0248,0.0033
0.6000,-0.1225,0.0575,0.0684,2.4047,-8.6956,3.8437,0.0005,-0.0350,0.0114
0.6100,-0.1200,-0.0085,0.0866,2.4048,-8.6951,3.8449,-0.0080,-0.0291,0.0177
0.6200,-0.1028,-0.0467,0.0847,2.4057,-8.6941,3.8465,-0.0170,-0.0136,0.0212
0.6300,-0.0848,-0.0317,0.0700,2.4074,-8.6928,3.8484,-0.0252,0.0065,0.0188
