time,seconds_elapsed,z,y,x
1759160383216988200,0.06198828125,-0.12806063578911125,0.013339374044537543,-0.3420429206222296
1759160383227046000,0.0720458984375,-0.0880734202504158,-0.03293605491816997,-0.3347702992707491
1759160383237103000,0.08210302734375,-0.05352335426434874,-0.04049567651748657,-0.3179129802331328
1759160383247160000,0.09216015625,0.010682868186384439,-0.035599136647582054,-0.24354192212074993
1759160383257217800,0.1022177734375,0.05349208234325051,-0.015189385825395583,-0.14120850584954023
1759160383267275000,0.11227490234375,0.08650061797574161,0.004309679892659187,-0.057820613066852086
1759160383277333000,0.1223330078125,0.09761164844632148,-0.02171732628941536,0.021592823126912117
1759160383287390000,0.132389892578125,0.09824132465198636,-0.04841653264462947,0.06850830355882644
1759160383297447000,0.142447021484375,0.11484035807959735,-0.0631686960965395,0.04914952309429645
1759160383307505000,0.1525048828125,0.07350552732422948,-0.03939268371164799,-0.03288578603565693
1759160383317562000,0.16256201171875,0.003964373586326837,0.002011339822411537,-0.11890490410476923
1759160383327619000,0.172619140625,-0.03716784726902842,0.0034592005431652068,-0.1397454475596547
1759160383337677000,0.182677001953125,-0.05115910935103893,-0.07612929995656013,-0.12476561283171177
1759160383347734000,0.192734130859375,-0.00446618562862277,-0.11838029570877551,-0.12379881362617015
1759160383357791000,0.202791015625,0.04079787433445453,-0.08263912024199963,-0.09329670785665511
1759160383367849200,0.21284912109375,0.09125022365562617,-0.035223873594403265,-0.07587415615171193
1759160383377906200,0.22290625,0.103671971398592,0.030385785913467404,-0.0783770788833499
1759160383387963100,0.232963134765625,0.03870879310071468,0.08348843054771422,-0.1217097323924303
1759160383398020900,0.243020751953125,-0.02328274897523224,0.11735387527048587,-0.13309154262840747
1759160383408078000,0.253078125,-0.0731451695792377,0.08373685235083103,-0.12127572488933801
1759160383418135800,0.2631357421875,-0.0903472104012966,-0.029697803649306295,-0.06521160010099411
1759160383428193000,0.273193115234375,-0.09161270029246807,-0.14702537543475627,0.002065115836262703
1759160383438250000,0.28325,-0.033422450195625425,-0.18273089506626128,0.0679044924467802
1759160383448308000,0.293307861328125,-0.0034369887113571166,-0.13434884921312332,0.04211889380514622
1759160383458365000,0.303364990234375,0.008862667021900415,-0.03834229787588119,-0.011813771912455558
1759160383468422000,0.313421875,-0.02873144283518195,0.05445055211186409,-0.09514204346239566
1759160383478480100,0.323480224609375,-0.08247896124422549,0.1088695400416851,-0.19397505039721727
1759160383488537000,0.333537109375,-0.13961086139455436,0.12378069344758987,-0.2821633291989565
1759160383498594000,0.343593994140625,-0.13204042614027858,0.07267945176362992,-0.2896919711381197
1759160383508652000,0.353652099609375,-0.08345686636567115,-0.05491992318928241,-0.1978840405344963
1759160383518709000,0.363708984375,0.015613748717308043,-0.11421616176664828,-0.11852642618119716
1759160383528766000,0.373765869140625,0.0812070416122675,-0.12130933489799499,-0.05048603239506483
1759160383538824200,0.38382421875,0.10780746376812457,-0.05481821638047695,-0.008868073849380017
1759160383548881200,0.393881103515625,0.08359298690073191,0.0054226095706224435,0.005574293000996112
1759160383558938000,0.403938232421875,0.004987725284695625,0.02036182002723217,0.01818359920531511
1759160383568995800,0.413995849609375,-0.08459595339819788,0.02182838544845581,-0.03017769612073898
1759160383579052800,0.424052734375,-0.10085172634609044,-0.018072832307219504,-0.09776859257370232
1759160383589111000,0.434111083984375,-0.08766542397141457,-0.008299041789770126,-0.11354893002957105
1759160383599168000,0.44416796875,-0.044701896035671235,0.017407061874866486,-0.12880787395983934
1759160383609225000,0.454224853515625,0.01426759480535984,0.008896423161029815,-0.0801283064648509
1759160383619283000,0.464282958984375,0.03378536522388458,-0.005975567278265953,-0.02358253563940525
1759160383629340000,0.47433984375,0.058545712471008295,-0.011364274579286574,0.005770107834041118
1759160383639396900,0.48439697265625,0.03970474533550441,-0.010578092637658118,0.03183481567800045
1759160383649455000,0.494455078125,0.012379004579782485,0.0062432783037424085,0.037682957184314726
1759160383659512000,0.504511962890625,0.016936521753668783,0.018462708407640457,0.06969254490733147
1759160383669569000,0.514569091796875,0.015963438937813042,0.048801732569932935,0.09406330831497907
1759160383679627000,0.524626953125,-0.04380472800023853,0.086622052398324,0.03226239344030619
1759160383689684000,0.53468408203125,-0.07761281651258468,0.032874095597863195,-0.0370326765820384
1759160383699741000,0.544740966796875,-0.08514204297363757,-0.02749649421274662,-0.07739449758678674
1759160383709799200,0.554799072265625,-0.06618994361385702,-0.0865659382969141,-0.09556348374485969
1759160383719856000,0.564856201171875,-0.016248539489507673,-0.09997545496821403,-0.09855915842950344
1759160383729913000,0.5749130859375,0.008742109382152558,-0.00601531476676464,-0.10479162307828664
1759160383739970800,0.584970703125,-0.027725042271614073,0.09486439556479453,-0.13091799798160791
1759160383750027800,0.59502783203125,-0.0749335143007338,0.1632616399645805,-0.17615327024161814
1759160383760085000,0.6050849609375,-0.14638225522562862,0.16467209128439425,-0.20622838277071714
1759160383770143000,0.61514306640625,-0.1679967056624591,0.10000117393136024,-0.23439386228621004
1759160383780200000,0.625199951171875,-0.1497159296929836,0.06069090780615806,-0.19468173736184835
1759160383790257000,0.6352568359375,-0.08807984999120234,-0.0005032733470201492,-0.12209347101300955
1759160383800315000,0.64531494140625,-0.008597001823037862,-0.0976765303760767,-0.06571253536045552
1759160383810372000,0.6553720703125,0.058081163699179886,-0.1633113243252039,-0.024070319156348705
1759160383820430000,0.66543017578125,0.07958850049972534,-0.15378770917654036,-0.047744624732434744
1759160383830487000,0.675487060546875,0.06303498671427368,-0.07924889328181743,-0.11510697312653063
1759160383840544000,0.6855439453125,0.019589082089066505,-0.01967325324118137,-0.16914543730616569
1759160383850602000,0.69560205078125,-0.014080547800660132,-0.021516250759363174,-0.16042992366999387
1759160383860659000,0.705658935546875,-0.008583850080519914,-0.058085693743824954,-0.13145225098878144
1759160383870716200,0.715716064453125,0.04144888558909297,-0.06556640488803386,-0.08155863152891397
1759160383880774100,0.725774169921875,0.08380516834668815,-0.04453296920955181,-0.08055676100999117
1759160383890831000,0.7358310546875,0.08845043686926364,-0.04452420138120651,-0.10511515594422817
1759160383900888000,0.74588818359375,0.1185685117572546,-0.0498749147593975,-0.10420154823064803
1759160383910945800,0.75594580078125,0.12265724237561225,-0.07402735924124718,-0.10998656137287616
1759160383921002800,0.766002685546875,0.12499182280302047,-0.046344402545690534,-0.1024663950011134
1759160383931059700,0.776059814453125,0.07950549839138984,-0.008660860839486122,-0.10220832858681678
1759160383941117700,0.78611767578125,0.021415274602919816,-0.0013169278174638747,-0.05702157164365053
1759160383951174700,0.796174560546875,0.0013350479960441588,-0.042536826956272124,0.010115443561971187
1759160383961231600,0.806231689453125,-0.05132964361235499,-0.03722176941335201,0.023350480449199674
1759160383971289600,0.81628955078125,-0.08309621635973453,-0.03349778045415878,0.0012160977914929389
1759160383981346600,0.8263466796875,-0.16393968535661696,-0.01146422782242298,-0.02478986560255289
1759160383991403500,0.836403564453125,-0.1971777919612825,0.034440614262223244,-0.08054536283314227
1759160384001461800,0.846461669921875,-0.19812785922773182,0.10687047517895698,-0.11283318297564983
1759160384011518700,0.856518798828125,-0.17868549213297663,0.09719839147031306,-0.11440759268552064
1759160384021575700,0.86657568359375,-0.15968334308639168,0.03997954368889332,-0.06807838770896196
1759160384031633700,0.876633544921875,-0.1153612401485443,-0.015448913544416427,-0.034005729976296424
1759160384041690600,0.886690673828125,-0.03933466991409659,-0.0646194794267416,-0.027718904791772365
1759160384051747600,0.89674755859375,-0.0011713818669319151,-0.055147886726260184,-0.046487318147718906
