seconds_elapsed,acc_z,acc_y,acc_x,grav_z,grav_y,grav_x,gyro_z,gyro_y,gyro_x
0.0500,-0.2772,0.1135,0.1590,9.0094,-3.6880,-1.1830,0.0256,-0.0335,0.0284
0.0600,-0.0766,0.1106,0.0676,9.0109,-3.6859,-1.1787,0.0286,-0.0811,0.0126
0.0700,0.0747,0.0883,-0.0158,9.0121,-3.6849,-1.1724,0.0242,-0.0739,0.0032
0.0800,0.0908,0.0574,-0.0895,9.0127,-3.6847,-1.1683,0.0133,-0.0281,-0.0029
0.0900,0.0279,0.0229,-0.1338,9.0126,-3.6851,-1.1681,0.0019,0.0150,-0.0038
0.1000,-0.0071,-0.0006,-0.1226,9.0122,-3.6853,-1.1705,-0.0038,0.0356,-0.0006
0.1100,-0.0087,-0.0119,-0.0575,9.0118,-3.6851,-1.1736,-0.0043,0.0362,0.0038
0.1200,-0.0080,-0.0105,0.0235,9.0116,-3.6848,-1.1763,0.0035,0.0216,0.0037
0.1300,-0.0217,0.0146,0.0544,9.0115,-3.6846,-1.1774,0.0119,-0.0031,-0.0000
0.1400,-0.0466,0.0334,0.0474,9.0116,-3.6847,-1.1766,0.0108,-0.0230,-0.0028
0.1500,-0.0540,0.0361,0.0098,9.0118,-3.6849,-1.1746,0.0057,-0.0264,-0.0031
0.1600,-0.0525,0.0437,-0.0472,9.0120,-3.6850,-1.1726,-0.0009,-0.0199,0.0005
0.1700,-0.0482,0.0516,-0.0862,9.0123,-3.6847,-1.1710,-0.0086,-0.0109,0.0099
0.1800,-0.0316,0.0383,-0.1028,9.0129,-3.6835,-1.1702,-0.0155,0.0008,0.0193
0.1900,-0.0283,0.0275,-0.1015,9.0136,-3.6819,-1.1702,-0.0183,0.0130,0.0192
0.2000,-0.0308,0.0375,-0.0835,9.0140,-3.6807,-1.1710,-0.0160,0.0174,0.0122
0.2100,-0.0324,0.0644,-0.0461,9.0141,-3.6802,-1.1718,-0.0136,0.0106,0.0036
0.2200,-0.0523,0.0975,-0.0072,9.0140,-3.6805,-1.1717,-0.0132,-0.0012,-0.0051
0.2300,-0.0713,0.0890,0.0143,9.0138,-3.6813,-1.1706,-0.0120,-0.0095,-0.0086
0.2400,-0.0678,0.0541,0.0208,9.0137,-3.6819,-1.1695,-0.0076,-0.0076,-0.0025
0.2500,-0.0605,0.0316,0.0263,9.0139,-3.6815,-1.1691,-0.0015,0.0006,0.0121
0.2600,-0.0727,0.0244,0.0131,9.0146,-3.6797,-1.1695,0.0006,0.0060,0.0269
0.2700,-0.0852,0.0142,0.0001,9.0156,-3.6770,-1.1702,-0.0017,0.0072,0.0326
0.2800,-0.0760,-0.0018,0.0041,9.0167,-3.6741,-1.1708,-0.0028,0.0072,0.0291
0.2900,-0.0490,0.0004,-0.0076,9.0175,-3.6719,-1.1715,-0.0005,0.0078,0.0187
0.3000,-0.0257,0.0165,-0.0157,9.0179,-3.6707,-1.1722,0.0006,0.0065,0.0069
0.3100,-0.0257,0.0361,-0.0072,9.0179,-3.6705,-1.1726,-0.0005,0.0035,-0.0027
0.3200,-0.0326,0.0420,-0.0035,9.0177,-3.6710,-1.1729,-0.0017,0.0052,-0.0075
0.3300,-0.0392,0.0350,-0.0035,9.0173,-3.6716,-1.1736,-0.0036,0.0122,-0.0030
0.3400,-0.0523,0.0202,-0.0083,9.0173,-3.6714,-1.1748,-0.0060,0.0180,0.0108
0.3500,-0.0518,0.0111,-0.0033,9.0177,-3.6698,-1.1762,-0.0103,0.0193,0.0291
0.3600,-0.0425,0.0324,0.0203,9.0188,-3.6667,-1.1775,-0.0152,0.0183,0.0450
0.3700,-0.0483,0.0680,0.0608,9.0204,-3.6625,-1.1783,-0.0213,0.0145,0.0531
0.3800,-0.0505,0.1033,0.0950,9.0223,-3.6578,-1.1785,-0.0285,0.0074,0.0548
0.3900,-0.0355,0.1262,0.1126,9.0243,-3.6533,-1.1777,-0.0343,0.0001,0.0538
0.4000,-0.0322,0.1209,0.1523,9.0263,-3.6488,-1.1760,-0.0398,-0.0068,0.0550
0.4100,-0.0367,0.0989,0.1767,9.0285,-3.6441,-1.1735,-0.0451,-0.0139,0.0597
0.4200,-0.0400,0.0810,0.1583,9.0310,-3.6389,-1.1702,-0.0493,-0.0231,0.0671
0.4300,-0.0454,0.0603,0.1298,9.0339,-3.6331,-1.1658,-0.0551,-0.0332,0.0761
0.4400,-0.0347,0.0344,0.0899,9.0373,-3.6265,-1.1603,-0.0604,-0.0383,0.0832
0.4500,-0.0241,0.0030,0.0537,9.0408,-3.6196,-1.1546,-0.0630,-0.0383,0.0839
0.4600,-0.0248,-0.0154,0.0471,9.0441,-3.6131,-1.1489,-0.0643,-0.0335,0.0771
0.4700,-0.0107,-0.0174,0.0695,9.0470,-3.6074,-1.1438,-0.0639,-0.0277,0.0665
0.4800,0.0163,-0.0183,0.0861,9.0496,-3.6025,-1.1392,-0.0614,-0.0249,0.0558
0.4900,0.0172,-0.0134,0.0570,9.0517,-3.5985,-1.1349,-0.0549,-0.0225,0.0475
0.5000,-0.0308,-0.0445,0.0142,9.0536,-3.5950,-1.1311,-0.0440,-0.0201,0.0426
0.5100,-0.0760,-0.0807,-0.0084,9.0553,-3.5917,-1.1282,-0.0303,-0.0135,0.0404
0.5200,-0.0877,-0.0498,-0.0157,9.0568,-3.5883,-1.1268,-0.0168,0.0030,0.0402
0.5300,-0.1156,0.0000,0.0018,9.0580,-3.5848,-1.1278,-0.0059,0.0281,0.0373
0.5400,-0.1534,0.0320,0.0297,9.0587,-3.5819,-1.1314,0.0012,0.0523,0.0283
0.5500,-0.1774,0.0625,0.0501,9.0588,-3.5799,-1.1369,0.0046,0.0644,0.0150
0.5600,-0.1578,0.1108,0.0448,9.0584,-3.5791,-1.1428,0.0043,0.0592,0.0040
0.5700,-0.0688,0.1726,-0.0202,9.0578,-3.5790,-1.1475,-0.0015,0.0425,-0.0022
0.5800,0.0353,0.2102,-0.1438,9.0572,-3.5796,-1.1504,-0.0121,0.0268,-0.0086
0.5900,0.0760,0.2042,-0.2451,9.0565,-3.5811,-1.1515,-0.0297,0.0167,-0.0183
0.6000,0.0735,0.1765,-0.2724,9.0554,-3.5839,-1.1517,-0.0491,0.0206,-0.0339
0.6100,0.0635,0.1387,-0.2273,9.0534,-3.5887,-1.1522,-0.0641,0.0342,-0.0581
0.6200,0.0022,0.1061,-0.1347,9.0504,-3.5959,-1.1529,-0.0814,0.0368,-0.0804
0.6300,-0.0370,0.0642,-0.1009,9.0470,-3.6046,-1.1526,-0.0892,0.0229,-0.0862
0.6400,-0.0419,-0.1198,-0.1633,9.0439,-3.6130,-1.1506,-0.0769,0.0017,-0.0732
0.6500,-0.0644,-0.3074,-0.1725,9.0417,-3.6194,-1.1481,-0.0549,-0.0038,-0.0467
0.6600,-0.0511,-0.2825,-0.1285,9.0405,-3.6227,-1.1469,-0.0355,0.0158,-0.0133
0.6700,-0.0708,-0.1266,-0.1026,9.0403,-3.6227,-1.1483,-0.0264,0.0385,0.0193
0.6800,-0.1685,0.0101,-0.0253,9.0410,-3.6201,-1.1513,-0.0259,0.0467,0.0426
0.6900,-0.2514,0.0759,0.0859,9.0423,-3.6160,-1.1541,-0.0271,0.0345,0.0546
0.7000,-0.2080,0.0814,0.1400,9.0440,-3.6113,-1.1555,-0.0233,0.0187,0.0550
0.7100,-0.0817,0.0704,0.1878,9.0456,-3.6070,-1.1565,-0.0123,0.0216,0.0427
0.7200,0.0135,0.0309,0.2025,9.0464,-3.6041,-1.1589,0.0097,0.0305,0.0212
0.7300,0.0411,0.0212,0.1477,9.0464,-3.6031,-1.1623,0.0317,0.0243,-0.0037
0.7400,0.0194,0.1232,0.1327,9.0456,-3.6042,-1.1653,0.0428,0.0110,-0.0295
0.7500,-0.0114,0.1928,0.0785,9.0439,-3.6075,-1.1679,0.0500,0.0090,-0.0566
0.7600,-0.0281,0.1973,0.0079,9.0412,-3.6132,-1.1713,0.0547,0.0280,-0.0816
0.7700,-0.0393,0.1571,-0.0302,9.0374,-3.6208,-1.1774,0.0534,0.0609,-0.0993
0.7800,-0.0823,0.1035,-0.0999,9.0327,-3.6295,-1.1860,0.0448,0.0873,-0.1053
0.7900,-0.1223,0.0638,-0.1545,9.0279,-3.6384,-1.1960,0.0348,0.1005,-0.0978
0.8000,-0.1364,-0.0059,-0.1632,9.0234,-3.6460,-1.2063,0.0331,0.0986,-0.0783
0.8100,-0.1092,-0.0384,-0.1495,9.0199,-3.6514,-1.2160,0.0389,0.0853,-0.0511
0.8200,-0.0694,0.0058,-0.1235,9.0176,-3.6544,-1.2244,0.0424,0.0638,-0.0275
0.8300,-0.0463,0.0212,-0.1135,9.0161,-3.6558,-1.2307,0.0417,0.0401,-0.0176
0.8400,-0.0101,-0.0276,-0.1097,9.0150,-3.6570,-1.2352,0.0405,0.0272,-0.0238
0.8500,0.0227,-0.1550,-0.1019,9.0134,-3.6596,-1.2393,0.0483,0.0275,-0.0456
0.8600,0.0756,-0.2627,-0.1218,9.0109,-3.6642,-1.2443,0.0665,0.0375,-0.0686
0.8700,0.1307,-0.0979,-0.1434,9.0076,-3.6700,-1.2507,0.0699,0.0442,-0.0745
0.8800,0.0662,0.1578,-0.1385,9.0045,-3.6756,-1.2569,0.0486,0.0435,-0.0663
0.8900,-0.0342,0.1563,-0.1265,9.0017,-3.6807,-1.2623,0.0282,0.0454,-0.0535
0.9000,-0.0430,0.0122,-0.0943,8.9994,-3.6844,-1.2672,0.0203,0.0433,-0.0315
0.9100,-0.0058,-0.1076,-0.0516,8.9983,-3.6855,-1.2717,0.0245,0.0378,0.0026
0.9200,-0.0101,-0.1398,-0.0206,8.9987,-3.6832,-1.2757,0.0360,0.0251,0.0396
0.9300,-0.0799,-0.0690,0.0539,9.0005,-3.6777,-1.2787,0.0405,0.0084,0.0696
0.9400,-0.1366,0.0343,0.1634,9.0033,-3.6702,-1.2804,0.0380,-0.0023,0.0836
0.9500,-0.2091,0.1634,0.2012,9.0065,-3.6622,-1.2808,0.0383,-0.0200,0.0803
0.9600,-0.2949,0.3440,0.1696,9.0098,-3.6549,-1.2792,0.0361,-0.0459,0.0698
