seconds_elapsed,acc_z,acc_y,acc_x,grav_z,grav_y,grav_x,gyro_z,gyro_y,gyro_x
0.0400,0.0837,-0.1229,-0.1939,1.5997,-9.1202,3.2301,-0.0254,0.2150,0.0761
0.0500,-0.0608,-0.1185,-0.2550,1.6133,-9.1182,3.2288,-0.0177,0.1908,0.0745
0.0600,-0.1662,-0.0963,-0.2617,1.6252,-9.1167,3.2272,-0.0133,0.1699,0.0548
0.0700,-0.2114,-0.0520,-0.2216,1.6342,-9.1156,3.2257,-0.0129,0.1538,0.0270
0.0800,-0.2166,-0.0165,-0.1706,1.6402,-9.1149,3.2246,-0.0151,0.1348,0.0029
0.0900,-0.2164,0.0047,-0.1309,1.6437,-9.1145,3.2240,-0.0156,0.1083,-0.0110
0.1000,-0.1968,0.0245,-0.1071,1.6456,-9.1143,3.2237,-0.0128,0.0792,-0.0138
0.1100,-0.1738,0.0327,-0.0674,1.6467,-9.1141,3.2235,-0.0079,0.0549,-0.0083
0.1200,-0.1656,0.0317,-0.0220,1.6478,-9.1140,3.2234,-0.0066,0.0398,-0.0010
0.1300,-0.1649,0.0658,0.0063,1.6490,-9.1137,3.2236,-0.0104,0.0238,0.0028
0.1400,-0.1878,0.1163,-0.0078,1.6497,-9.1132,3.2245,-0.0155,-0.0004,0.0021
0.1500,-0.2162,0.1042,-0.0475,1.6491,-9.1127,3.2263,-0.0185,-0.0287,-0.0036
0.1600,-0.2109,0.0325,-0.0700,1.6471,-9.1123,3.2287,-0.0171,-0.0532,-0.0121
0.1700,-0.1816,-0.0284,-0.0659,1.6436,-9.1121,3.2310,-0.0129,-0.0621,-0.0214
0.1800,-0.1420,-0.0526,-0.0503,1.6393,-9.1121,3.2330,-0.0093,-0.0538,-0.0304
0.1900,-0.0854,-0.0528,-0.0387,1.6347,-9.1124,3.2345,-0.0071,-0.0374,-0.0355
0.2000,-0.0369,-0.0455,-0.0304,1.6306,-9.1128,3.2356,-0.0054,-0.0208,-0.0344
