seconds_elapsed,acc_z,acc_y,acc_x,grav_z,grav_y,grav_x,gyro_z,gyro_y,gyro_x
0.0500,-0.0725,-0.0860,0.0588,9.4008,-2.5168,-1.2088,0.0078,0.0315,0.0050
0.0600,-0.0418,-0.0732,0.0645,9.4005,-2.5165,-1.2112,0.0245,0.0113,-0.0041
0.0700,-0.0247,-0.0424,0.0342,9.4002,-2.5172,-1.2123,0.0330,-0.0038,-0.0158
0.0800,-0.0154,0.0047,-0.0045,9.3998,-2.5186,-1.2126,0.0340,-0.0082,-0.0245
0.0900,-0.0076,0.0448,-0.0500,9.3993,-2.5206,-1.2128,0.0288,-0.0055,-0.0247
0.1000,-0.0127,0.0547,-0.1074,9.3987,-2.5223,-1.2133,0.0201,0.0036,-0.0153
0.1100,-0.0180,0.0568,-0.1409,9.3984,-2.5229,-1.2148,0.0121,0.0193,-0.0028
0.1200,-0.0405,0.0571,-0.1204,9.3981,-2.5226,-1.2175,0.0066,0.0316,0.0074
0.1300,-0.0816,0.0560,-0.0647,9.3980,-2.5215,-1.2207,-0.0002,0.0302,0.0135
0.1400,-0.1026,0.0830,-0.0167,9.3981,-2.5201,-1.2227,-0.0074,0.0154,0.0163
0.1500,-0.1054,0.1274,0.0179,9.3985,-2.5188,-1.2227,-0.0144,-0.0094,0.0128
0.1600,-0.0921,0.1747,0.0529,9.3989,-2.5183,-1.2200,-0.0248,-0.0354,0.0023
0.1700,-0.0552,0.1776,0.0538,9.3993,-2.5192,-1.2153,-0.0362,-0.0456,-0.0131
0.1800,-0.0120,0.0980,0.0163,9.3993,-2.5215,-1.2106,-0.0399,-0.0341,-0.0254
0.1900,0.0042,-0.0120,-0.0059,9.3989,-2.5244,-1.2077,-0.0335,-0.0118,-0.0257
0.2000,-0.0236,-0.0582,-0.0016,9.3984,-2.5266,-1.2069,-0.0228,0.0063,-0.0154
0.2100,-0.0594,-0.0220,0.0118,9.3981,-2.5275,-1.2076,-0.0131,0.0144,0.0011
0.2200,-0.0810,0.0152,0.0447,9.3982,-2.5266,-1.2088,-0.0076,0.0145,0.0176
0.2300,-0.0763,0.0241,0.1087,9.3986,-2.5244,-1.2099,-0.0070,0.0107,0.0277
0.2400,-0.0605,0.0156,0.1250,9.3993,-2.5217,-1.2103,-0.0059,0.0046,0.0261
0.2500,-0.0492,-0.0005,0.0877,9.3998,-2.5196,-1.2105,0.0013,0.0027,0.0123
0.2600,-0.0094,-0.0153,0.0562,9.3998,-2.5193,-1.2110,0.0055,0.0077,-0.0081
0.2700,0.0224,0.0021,0.0202,9.3992,-2.5211,-1.2123,0.0062,0.0196,-0.0296
0.2800,0.0099,0.0452,-0.0387,9.3978,-2.5248,-1.2155,0.0112,0.0411,-0.0495
0.2900,-0.0351,0.0982,-0.0432,9.3957,-2.5300,-1.2207,0.0133,0.0597,-0.0628
0.3000,-0.0949,0.1383,0.0212,9.3933,-2.5361,-1.2269,0.0116,0.0650,-0.0678
0.3100,-0.1467,0.1129,0.0855,9.3908,-2.5423,-1.2331,0.0146,0.0653,-0.0683
0.3200,-0.1548,0.0446,0.1655,9.3882,-2.5484,-1.2399,0.0229,0.0724,-0.0671
0.3300,-0.1158,-0.0289,0.2138,9.3855,-2.5544,-1.2478,0.0343,0.0814,-0.0670
0.3400,-0.0706,-0.0565,0.2158,9.3827,-2.5605,-1.2569,0.0469,0.0872,-0.0721
0.3500,-0.0405,-0.0195,0.1489,9.3796,-2.5669,-1.2666,0.0576,0.0853,-0.0777
0.3600,-0.0254,0.0319,0.0439,9.3766,-2.5735,-1.2755,0.0574,0.0697,-0.0783
0.3700,-0.0017,0.0626,-0.0094,9.3738,-2.5801,-1.2828,0.0462,0.0553,-0.0750
0.3800,0.0236,0.0598,-0.0315,9.3712,-2.5863,-1.2890,0.0372,0.0536,-0.0669
0.3900,0.0138,0.0258,-0.0532,9.3689,-2.5916,-1.2954,0.0378,0.0608,-0.0547
0.4000,-0.0296,0.0197,-0.0786,9.3668,-2.5954,-1.3026,0.0465,0.0694,-0.0386
0.4100,-0.0786,0.0676,-0.0879,9.3652,-2.5974,-1.3107,0.0565,0.0710,-0.0159
0.4200,-0.1118,0.1048,-0.0967,9.3642,-2.5969,-1.3187,0.0616,0.0665,0.0099
0.4300,-0.1305,0.1189,-0.0977,9.3638,-2.5943,-1.3264,0.0609,0.0640,0.0289
0.4400,-0.1272,0.1248,-0.1126,9.3638,-2.5903,-1.3341,0.0600,0.0644,0.0352
0.4500,-0.0965,0.0944,-0.0980,9.3638,-2.5863,-1.3416,0.0535,0.0649,0.0312
0.4600,-0.0615,0.0232,-0.0581,9.3636,-2.5833,-1.3490,0.0406,0.0686,0.0163
0.4700,-0.0303,-0.0297,-0.0690,9.3628,-2.5822,-1.3563,0.0318,0.0732,-0.0050
0.4800,0.0064,-0.0064,-0.0590,9.3615,-2.5830,-1.3643,0.0272,0.0832,-0.0197
0.4900,0.0278,-0.0105,-0.0217,9.3596,-2.5847,-1.3736,0.0297,0.0982,-0.0248
0.5000,-0.0123,-0.0384,0.0030,9.3576,-2.5867,-1.3839,0.0378,0.0996,-0.0284
0.5100,-0.0816,0.0259,0.0305,9.3554,-2.5893,-1.3935,0.0456,0.0793,-0.0375
0.5200,-0.1286,0.1189,0.0835,9.3534,-2.5931,-1.4004,0.0455,0.0387,-0.0585
0.5300,-0.1336,0.1455,0.1179,9.3511,-2.5996,-1.4030,0.0405,-0.0037,-0.0949
0.5400,-0.0828,0.1361,0.0377,9.3483,-2.6101,-1.4026,0.0382,-0.0250,-0.1401
0.5500,0.0051,0.1279,-0.0795,9.3444,-2.6246,-1.4014,0.0364,-0.0196,-0.1776
0.5600,0.0979,0.1000,-0.1832,9.3395,-2.6417,-1.4016,0.0341,0.0057,-0.1937
0.5700,0.1334,0.0139,-0.2611,9.3341,-2.6594,-1.4047,0.0317,0.0416,-0.1904
0.5800,0.0795,-0.0549,-0.2942,9.3283,-2.6761,-1.4112,0.0310,0.0798,-0.1750
0.5900,-0.0178,0.0166,-0.3186,9.3225,-2.6912,-1.4210,0.0312,0.1103,-0.1555
0.6000,-0.1023,0.1691,-0.3040,9.3169,-2.7042,-1.4330,0.0309,0.1244,-0.1321
0.6100,-0.1312,0.2545,-0.2138,9.3117,-2.7151,-1.4458,0.0345,0.1294,-0.1121
0.6200,-0.1358,0.2401,-0.0785,9.3069,-2.7246,-1.4590,0.0418,0.1286,-0.1029
0.6300,-0.1146,0.1311,-0.0450,9.3024,-2.7333,-1.4715,0.0475,0.1097,-0.0976
0.6400,-0.0814,0.0037,-0.0438,9.2983,-2.7417,-1.4816,0.0415,0.0777,-0.0982
0.6500,-0.0660,-0.0690,-0.0358,9.2945,-2.7506,-1.4887,0.0304,0.0541,-0.1042
0.6600,-0.0197,-0.0548,-0.0412,9.2907,-2.7603,-1.4944,0.0248,0.0540,-0.1127
0.6700,0.0407,0.0054,-0.0597,9.2866,-2.7706,-1.5012,0.0313,0.0752,-0.1164
0.6800,0.0645,-0.0204,-0.0305,9.2820,-2.7807,-1.5105,0.0424,0.1026,-0.1093
0.6900,0.0072,0.0166,0.1025,9.2774,-2.7898,-1.5223,0.0443,0.1195,-0.0983
0.7000,-0.1022,0.1558,0.1522,9.2730,-2.7978,-1.5346,0.0529,0.1127,-0.0882
0.7100,-0.1611,0.2222,0.1625,9.2697,-2.8035,-1.5440,0.0660,0.0929,-0.0781
0.7200,-0.1643,0.2242,0.1912,9.2685,-2.8055,-1.5475,0.0701,0.0834,-0.0727
0.7300,-0.1856,0.1840,0.2557,9.2660,-2.8098,-1.5544,0.0721,0.0542,-0.0631
0.7400,-0.1927,0.1001,0.2203,9.2638,-2.8140,-1.5599,0.0687,0.0209,-0.0513
0.7500,-0.1435,0.0223,0.1071,9.2623,-2.8172,-1.5629,0.0641,0.0038,-0.0422
0.7600,-0.0860,0.0209,0.0006,9.2610,-2.8203,-1.5651,0.0568,0.0095,-0.0445
