seconds_elapsed,acc_z,acc_y,acc_x,grav_z,grav_y,grav_x,gyro_z,gyro_y,gyro_x
0.0500,0.8122,-0.0504,0.0214,2.7768,-8.9121,3.0057,0.0014,0.1084,0.0564
0.0600,0.8487,0.0611,0.0601,2.7931,-8.9089,3.0000,-0.0007,0.2904,0.1687
0.0700,0.7517,0.1345,0.0491,2.8228,-8.9029,2.9901,-0.0109,0.4358,0.2459
0.0800,0.5733,0.1525,0.0312,2.8612,-8.8947,2.9779,-0.0263,0.5244,0.2834
0.0900,0.3174,0.1062,-0.0107,2.9025,-8.8855,2.9652,-0.0366,0.5331,0.2793
0.1000,0.0067,0.0169,-0.0964,2.9407,-8.8768,2.9538,-0.0338,0.4561,0.2381
0.1100,-0.3016,-0.0734,-0.1554,2.9705,-8.8699,2.9448,-0.0219,0.3109,0.1688
0.1200,-0.5526,-0.1002,-0.1502,2.9882,-8.8657,2.9395,-0.0083,0.1332,0.0811
0.1300,-0.7191,-0.0653,-0.1011,2.9928,-8.8645,2.9384,0.0003,-0.0315,-0.0112
0.1400,-0.7770,-0.0435,-0.0375,2.9852,-8.8661,2.9413,0.0026,-0.1552,-0.0914
0.1500,-0.7015,-0.0233,-0.0009,2.9686,-8.8698,2.9469,0.0031,-0.2317,-0.1442
0.1600,-0.5374,0.0263,0.0283,2.9475,-8.8744,2.9542,0.0008,-0.2639,-0.1591
0.1700,-0.3327,0.0269,0.0533,2.9260,-8.8789,2.9621,-0.0005,-0.2609,-0.1404
0.1800,-0.1226,-0.0245,0.0486,2.9079,-8.8825,2.9692,0.0022,-0.2203,-0.1010
0.1900,0.0849,-0.0601,0.0291,2.8957,-8.8848,2.9741,0.0047,-0.1405,-0.0504
0.2000,0.2581,-0.0571,0.0076,2.8907,-8.8857,2.9763,0.0040,-0.0392,0.0015
0.2100,0.3342,-0.0225,-0.0142,2.8931,-8.8851,2.9757,0.0012,0.0567,0.0447
0.2200,0.3233,-0.0004,-0.0417,2.9013,-8.8833,2.9731,-0.0016,0.1212,0.0756
0.2300,0.2406,-0.0161,-0.0683,2.9129,-8.8808,2.9694,-0.0027,0.1435,0.0930
0.2400,0.1118,-0.0508,-0.0907,2.9255,-8.8780,2.9654,0.0010,0.1341,0.0914
0.2500,-0.0066,-0.0675,-0.0951,2.9365,-8.8756,2.9615,0.0057,0.1091,0.0702
0.2600,-0.1197,-0.0593,-0.0671,2.9440,-8.8742,2.9583,0.0050,0.0768,0.0342
0.2700,-0.2184,-0.0213,-0.0658,2.9470,-8.8739,2.9561,0.0028,0.0437,-0.0064
0.2800,-0.2739,0.0399,-0.0846,2.9456,-8.8747,2.9552,0.0000,0.0092,-0.0396
0.2900,-0.2685,0.0691,-0.0693,2.9409,-8.8761,2.9556,-0.0029,-0.0282,-0.0577
