time,seconds_elapsed,z,y,x
1759485800423832600,0.04083251953125,1.9986900380663573,-8.765517730268835,-3.9167973038986323
1759485800433887700,0.0508876953125,1.9990651549890637,-8.769600615668296,-3.90745781314522
1759485800443942700,0.060942626953125,1.9984185276485977,-8.772891473907231,-3.900397080978751
1759485800453997600,0.07099755859375,1.996763015526533,-8.775507793885469,-3.895355871941149
1759485800464052700,0.081052734375,1.994609052363038,-8.777579339462518,-3.8917891193702814
1759485800474108700,0.091108642578125,1.9924805159017442,-8.779393695408105,-3.8887852613791822
1759485800484163800,0.101163818359375,1.990711168141663,-8.781222664400934,-3.885562499940395
1759485800494218500,0.111218505859375,1.98974188471809,-8.783480087938905,-3.880952375796437
1759485800504273700,0.121273681640625,1.9895425627537071,-8.786394514080882,-3.874454245948791
1759485800514328800,0.131328857421875,1.9903264066077768,-8.78952813593149,-3.8669364176645873
1759485800524384800,0.141384765625,1.99171449996531,-8.792530824878812,-3.85938702519834
1759485800534439700,0.151439697265625,1.993988728507608,-8.79510564380288,-3.8523403215572234
1759485800544494600,0.16149462890625,1.9973066208839416,-8.797428533792495,-3.8453088154852386
1759485800554549800,0.1715498046875,2.001140499958396,-8.800054206120967,-3.837298235248029
1759485800564604700,0.181604736328125,2.0046254194647073,-8.803363769060374,-3.8278754501253363
1759485800574660600,0.19166064453125,2.006754540447891,-8.807425027149915,-3.81740607855916
1759485800584715500,0.201715576171875,2.0067482568375765,-8.811652289456129,-3.8076413481310007
1759485800594770700,0.211770751953125,2.0045732508860525,-8.8148391027987,-3.801408298960328
1759485800604825900,0.221825927734375,2.0015569718047974,-8.816507328271864,-3.799125448720157
1759485800614880500,0.231880615234375,1.999611829086393,-8.818001950743794,-3.7966809781774877
1759485800624936700,0.241936767578125,2.0006798967093227,-8.819831504258513,-3.791864810067415
1759485800634991600,0.25199169921875,2.005747263101488,-8.82216783825159,-3.783744339714944
1759485800645046800,0.262046875,2.0136293946534396,-8.82561593287885,-3.771498898386955
1759485800655101400,0.272101318359375,2.0214507359288634,-8.83024242363572,-3.756452720424533
1759485800665156600,0.282156494140625,2.0268048103079197,-8.835658603465557,-3.74080068552345
1759485800675212500,0.292212646484375,2.0289403610318897,-8.840549298116564,-3.7280642458081243
1759485800685267700,0.302267822265625,2.028632317996025,-8.844016097444296,-3.720003688949346
1759485800695322600,0.312322509765625,2.0281028872944415,-8.845749789369107,-3.7161668872654436
1759485800705377500,0.32237744140625,2.029292827731371,-8.845963139858842,-3.71500807261914
1759485800715432700,0.3324326171875,2.0332396656610072,-8.845355821615456,-3.714298755306005
1759485800725488600,0.342488525390625,2.040743173158914,-8.844702910664678,-3.7117335809931156
1759485800735543800,0.352543701171875,2.0511789347164333,-8.844543920710683,-3.706356271868944
1759485800745598500,0.362598388671875,2.0632775149196387,-8.844300759604574,-3.7002176229834554
1759485800755653600,0.372653564453125,2.0749854883700607,-8.844003237962722,-3.6943764957398173
1759485800765708800,0.382708740234375,2.083969735945016,-8.843438589817286,-3.690669457915425
1759485800775764700,0.3927646484375,2.0883346531562506,-8.842887385675311,-3.6895232104897495
1759485800785819600,0.402819580078125,2.087603124011308,-8.84281081330776,-3.6901205918610094
1759485800795874600,0.41287451171875,2.0842541058443484,-8.841318528923392,-3.695585287007689
1759485800805929700,0.4229296875,2.0810151239231227,-8.839291991531848,-3.702252928203344
1759485800815984600,0.432984619140625,2.0790974537335334,-8.838086707395314,-3.7062063420042395
1759485800826039600,0.44303955078125,2.078594034256041,-8.837595124486088,-3.7076623860314486
1759485800836095500,0.453095458984375,2.078011119801551,-8.8366195574522,-3.7103143618449566
1759485800846150700,0.463150634765625,2.075373026382923,-8.835830452901124,-3.71366484131664
1759485800856205800,0.473205810546875,2.0700706821911035,-8.836106931754946,-3.715968442083895
1759485800866260700,0.4832607421875,2.063065625734627,-8.837520890206099,-3.71649918795973
1759485800876315600,0.493315673828125,2.0563238963894546,-8.839620492833852,-3.7152453885063528
1759485800886371600,0.50337158203125,2.0517204942472276,-8.841082382079959,-3.714310445743799
1759485800896426800,0.5134267578125,2.0495172851145265,-8.841289302828907,-3.71503642193079
1759485800906481700,0.523481689453125,2.048209417386353,-8.840169358888268,-3.7184181733235713
1759485800916536600,0.53353662109375,2.0460279816940425,-8.83807793956697,-3.724586925086379
1759485800926591700,0.543591796875,2.0425629359319806,-8.835748035314678,-3.732009768563509
1759485800936647700,0.553647705078125,2.0380733694277704,-8.83410552880466,-3.738346278108656
1759485800946702600,0.56370263671875,2.032538531654328,-8.833413454887271,-3.7429920580878853
1759485800956757500,0.573757568359375,2.026583861033618,-8.833296550509333,-3.746491298380494
1759485800966812700,0.583812744140625,2.020761292359978,-8.833500548648834,-3.749159640806913
1759485800976867600,0.59386767578125,2.015274823772907,-8.833746632364392,-3.751526954460144
1759485800986923800,0.603923828125,2.0104846668869256,-8.833457878550886,-3.7547768961668013
1759485800996978700,0.613978759765625,2.006178347995132,-8.832218107622861,-3.759995215336978
1759485801007033600,0.62403369140625,2.002151138305664,-8.830136040651798,-3.7670258446261284
1759485801017088800,0.6340888671875,1.9982171598576008,-8.827824256578086,-3.77452058429569
1759485801027143700,0.644143798828125,1.9937286162666976,-8.825834544065595,-3.781543907061219
1759485801037199600,0.65419970703125,1.9897313633240759,-8.823720328390598,-3.7885759976550935
1759485801047254500,0.664254638671875,1.986499980187416,-8.82183349173069,-3.7946597014829515
1759485801057309700,0.674309814453125,1.983789113793522,-8.820186893567442,-3.79990286283344
