time,seconds_elapsed,z,y,x
1759485800410006800,0.0270068359375,-0.09783574938774109,-0.024419056251645088,0.009912285953760147
1759485800420061700,0.037061767578125,-0.11099495738744736,-0.01956544630229473,0.00023542344570159912
1759485800430116600,0.04711669921875,-0.09542398899793625,-0.009584183804690838,-0.009586581028997898
1759485800440171800,0.057171875,-0.07059800624847412,0.0007957525085657835,-0.015507853589951992
1759485800450226400,0.067226318359375,-0.05002002418041229,0.007710650097578764,-0.02304486557841301
1759485800460281600,0.077281494140625,-0.03557636961340904,0.013668407686054707,-0.025617478415369987
1759485800470337500,0.087337646484375,-0.03230680525302887,0.016859939321875572,-0.0245511494576931
1759485800480392700,0.097392822265625,-0.03424745425581932,0.013025254011154175,-0.020661335438489914
1759485800490448000,0.10744775390625,-0.05019792169332504,0.0037052559200674295,-0.015489477664232254
1759485800500502500,0.11750244140625,-0.06958679854869843,-0.007003847509622574,-0.010851316154003143
1759485800510557700,0.1275576171875,-0.07901465892791748,-0.009783920831978321,0.0000031957933970261365
1759485800520613600,0.137613525390625,-0.07938510179519653,-0.004048004746437073,0.008067247457802296
1759485800530668800,0.147668701171875,-0.07361722737550735,0.0011358382180333138,0.021555624902248383
1759485800540723500,0.157723388671875,-0.07464467734098434,0.0013582120882347226,0.03238776698708534
1759485800550778600,0.167778564453125,-0.0888342633843422,0.011843875981867313,0.04225557669997215
1759485800560833800,0.177833740234375,-0.11201894283294678,0.03603150323033333,0.047990161925554276
1759485800570889700,0.1878896484375,-0.12665434181690216,0.0525130070745945,0.038352981209754944
1759485800580944600,0.197944580078125,-0.1247163638472557,0.08260513097047806,0.025838255882263184
1759485800590999600,0.20799951171875,-0.08738097548484802,0.12892469763755798,0.020312994718551636
1759485800601054700,0.2180546875,-0.04862745851278305,0.1500619351863861,0.022659240290522575
1759485800611109600,0.228109619140625,-0.051891159266233444,0.1194520965218544,0.023786822333931923
1759485800621165800,0.238165771484375,-0.06370733678340912,0.04837924987077713,0.03098161891102791
1759485800631220500,0.248220458984375,-0.08432552963495255,-0.026985011994838715,0.04411579668521881
1759485800641275600,0.258275634765625,-0.11795593053102493,-0.09045825898647308,0.0470745675265789
1759485800651330800,0.268330810546875,-0.14065112173557281,-0.11848270148038864,0.03014751523733139
1759485800661385700,0.2783857421875,-0.14724430441856384,-0.10996618121862411,0.0036189695820212364
1759485800671441700,0.288441650390625,-0.12311287969350815,-0.040096819400787354,-0.003507383167743683
1759485800681496600,0.29849658203125,-0.08584912866353989,0.029769081622362137,-0.0014556838432326913
1759485800691551700,0.3085517578125,-0.04785274341702461,0.07384546101093292,0.019526030868291855
1759485800701606700,0.318606689453125,-0.021736187860369682,0.07957125455141068,0.04254959151148796
1759485800711661600,0.32866162109375,-0.014418620616197586,0.05578576773405075,0.06467406451702118
1759485800721717500,0.338717529296875,-0.03057308867573738,0.016496950760483742,0.09057170897722244
1759485800731772700,0.348772705078125,-0.05706248804926872,-0.009945042431354523,0.11043489724397659
1759485800741827800,0.358827880859375,-0.061829812824726105,-0.011092864908277988,0.12596485018730164
1759485800751882500,0.368882568359375,-0.059532035142183304,-0.0025366609916090965,0.12315814942121506
1759485800761937700,0.378937744140625,-0.03515425696969032,0.017307616770267487,0.09744027256965637
1759485800771993600,0.38899365234375,-0.018380071967840195,0.06328762322664261,0.06144285574555397
1759485800782048800,0.399048828125,-0.014400777406990528,0.12079139798879623,0.026925623416900635
1759485800792103700,0.409103759765625,0.048468731343746185,0.12467242032289505,0.004729507956653833
1759485800802158600,0.41915869140625,0.058089401572942734,0.0875926986336708,-0.005915413144975901
1759485800812213800,0.4292138671875,0.030957117676734924,0.0565040223300457,-0.0027318706270307302
1759485800822268700,0.4392685546875,0.011453723534941673,0.028198614716529846,0.0021752698812633753
1759485800832324900,0.449324951171875,0.03888348489999771,0.0006234460161067545,-0.014212491922080517
1759485800842379500,0.459379638671875,0.042321622371673584,0.006523413117974997,-0.03668397665023804
1759485800852434700,0.4694345703125,0.022729547694325447,0.030523020774126053,-0.058168765157461166
1759485800862489600,0.479489501953125,-0.0027744811959564686,0.051602475345134735,-0.06629087030887604
1759485800872544800,0.489544677734375,-0.02215244062244892,0.044390369206666946,-0.06303755193948746
1759485800882600400,0.499600341796875,-0.00629012007266283,0.01503966934978962,-0.04836992919445038
1759485800892655600,0.509655517578125,0.017402159050107002,-0.003832821501418948,-0.02985057421028614
1759485800902710800,0.519710693359375,0.046178948134183884,0.002353968098759651,-0.020557206124067307
1759485800912765700,0.529765625,0.07245022803544998,0.03557131066918373,-0.018246382474899292
1759485800922820600,0.539820556640625,0.07542525231838226,0.06734095513820648,-0.019063172861933708
1759485800932876500,0.54987646484375,0.054662980139255524,0.08278649300336838,-0.022603845223784447
1759485800942931700,0.559931640625,0.03362666815519333,0.09238985180854797,-0.03099866211414337
1759485800952986600,0.569986572265625,0.01985200121998787,0.09830206632614136,-0.03181145712733269
1759485800963041500,0.58004150390625,0.014269216917455196,0.08970165997743607,-0.033849041908979416
1759485800973096700,0.5900966796875,0.013319267891347408,0.08018085360527039,-0.03323571756482124
1759485800983152600,0.600152587890625,0.025315210223197937,0.07998751103878021,-0.025948243215680122
1759485800993207800,0.610207763671875,0.04924025014042854,0.08307837694883347,-0.019170232117176056
1759485801003262700,0.6202626953125,0.06550337374210358,0.09180182218551636,-0.012791428714990616
1759485801013317600,0.630317626953125,0.06994952261447906,0.09572439640760422,-0.009036637842655182
1759485801023372500,0.64037255859375,0.06124578043818474,0.09999077767133713,-0.015838617458939552
1759485801033428700,0.6504287109375,0.06213793903589249,0.0985976830124855,-0.009513077326118946
1759485801043483600,0.660483642578125,0.054371096193790436,0.08083199709653854,-0.007184942252933979
1759485801053538600,0.67053857421875,0.047860465943813324,0.06566795706748962,-0.007842742837965488
1759485801063593700,0.68059375,0.051835767924785614,0.0556827038526535,-0.014336595311760902
1759485801073648600,0.690648681640625,0.07415279000997543,0.07642287015914917,-0.01949993148446083
1759485801083704800,0.700704833984375,0.09396804124116898,0.08601664006710052,-0.02311384119093418
1759485801093759700,0.710759765625,0.10483267158269882,0.09928557276725769,-0.021880265325307846
1759485801103814700,0.720814697265625,0.11045727133750916,0.11856605857610703,-0.021635787561535835
1759485801113869600,0.73086962890625,0.11519449949264526,0.13729368150234222,-0.024827318266034126
1759485801123924700,0.7409248046875,0.11577986180782318,0.151450514793396,-0.021381188184022903
1759485801133980700,0.750980712890625,0.1180797666311264,0.15388117730617523,-0.017966749146580696
1759485801144035600,0.76103564453125,0.12437468022108078,0.14425943791866302,-0.010026535019278526
1759485801154090800,0.7710908203125,0.1278865933418274,0.13193060457706451,-0.008653675206005573
1759485801164145400,0.7811455078125,0.12950420379638672,0.12497948855161667,-0.014844725839793682
1759485801174200600,0.79120068359375,0.14101357758045197,0.1265968233346939,-0.0263045746833086
1759485801184255500,0.80125537109375,0.15511848032474518,0.1329338103532791,-0.042866505682468414
1759485801194311700,0.811311767578125,0.17108891904354095,0.1524513214826584,-0.06010807678103447
1759485801204366600,0.82136669921875,0.19067195057868958,0.17258881032466888,-0.07621727138757706
1759485801214421500,0.83142138671875,0.2242506742477417,0.20165376365184784,-0.08136942237615585
1759485801224476700,0.8414765625,0.26427027583122253,0.23129341006278992,-0.08159046620130539
1759485801234531600,0.851531494140625,0.30636367201805115,0.26895129680633545,-0.07444200664758682
1759485801244587800,0.861587890625,0.35166484117507935,0.31049981713294983,-0.0705343559384346
1759485801254642400,0.871642333984375,0.4048348367214203,0.3464450240135193,-0.07165127992630005
1759485801264697600,0.881697509765625,0.4695909321308136,0.4031975269317627,-0.06853591650724411
1759485801274752500,0.89175244140625,0.550073504447937,0.5017967820167542,-0.045282792299985886
1759485801284807700,0.9018076171875,0.6113296747207642,0.5634558796882629,-0.04074157029390335
1759485801294863400,0.91186328125,0.639498770236969,0.6088340282440186,-0.037038445472717285
1759485801304918500,0.92191845703125,0.6328639984130859,0.6523575782775879,-0.040049415081739426
1759485801314973700,0.9319736328125,0.6165812015533447,0.6425153017044067,-0.06602215766906738
1759485801325028600,0.942028564453125,0.5844551920890808,0.6263552308082581,-0.09839741140604019
1759485801335083500,0.95208349609375,0.5333800315856934,0.6222758293151855,-0.10605932772159576
1759485801345139500,0.962139404296875,0.49171167612075806,0.5926750302314758,-0.09709592163562775
1759485801355194600,0.972194580078125,0.4552668631076813,0.5266851186752319,-0.07293226569890976
1759485801365249500,0.98224951171875,0.40466412901878357,0.4622587263584137,-0.041314683854579926
1759485801375304400,0.992304443359375,0.3515247404575348,0.42679712176322937,-0.006364688742905855
1759485801385359600,1.002359619140625,0.29105740785598755,0.40113943815231323,0.005693039391189814
1759485801395415600,1.01241552734375,0.22865448892116547,0.35409682989120483,-0.006074403878301382
1759485801405470700,1.022470703125,0.17514944076538086,0.2932225465774536,-0.013906494714319706
1759485801415525600,1.032525634765625,0.12187983095645905,0.23453713953495026,-0.013509683310985565
1759485801425580500,1.04258056640625,0.07415412366390228,0.1980840563774109,-0.016954747959971428
1759485801435635500,1.052635498046875,0.04936488717794418,0.17744429409503937,-0.03658171370625496
