seconds_elapsed,acc_z,acc_y,acc_x,grav_z,grav_y,grav_x,gyro_z,gyro_y,gyro_x
0.0300,-0.0638,0.1366,-0.1611,4.6645,-5.9281,-6.2666,-0.0049,-0.0248,0.0111
0.0400,-0.1022,0.1502,-0.0793,4.6665,-5.9276,-6.2656,-0.0009,-0.0142,0.0179
0.0500,-0.1323,0.1412,-0.0623,4.6685,-5.9266,-6.2650,0.0001,-0.0129,0.0230
0.0600,-0.1386,0.1359,-0.0620,4.6708,-5.9255,-6.2644,0.0011,-0.0168,0.0252
0.0700,-0.1401,0.1265,-0.0099,4.6735,-5.9243,-6.2635,0.0010,-0.0271,0.0225
0.0800,-0.1392,0.1143,0.0120,4.6766,-5.9233,-6.2621,0.0024,-0.0381,0.0146
0.0900,-0.1165,0.1609,-0.0247,4.6797,-5.9225,-6.2606,0.0070,-0.0386,0.0063
0.1000,-0.0893,0.2618,-0.0712,4.6818,-5.9217,-6.2597,0.0093,-0.0223,0.0023
0.1100,-0.0774,0.3218,-0.0727,4.6825,-5.9210,-6.2598,0.0076,0.0033,0.0023
0.1200,-0.0816,0.2458,-0.0141,4.6819,-5.9205,-6.2608,0.0033,0.0165,0.0028
0.1300,-0.0617,0.0653,0.0260,4.6811,-5.9203,-6.2616,0.0002,0.0117,-0.0004
0.1400,-0.0112,-0.0180,-0.0364,4.6804,-5.9206,-6.2618,-0.0046,0.0028,-0.0060
0.1500,0.0229,0.0355,-0.1310,4.6798,-5.9215,-6.2614,-0.0125,0.0009,-0.0097
0.1600,0.0338,0.0910,-0.1427,4.6790,-5.9230,-6.2606,-0.0192,0.0079,-0.0093
0.1700,0.0100,0.0995,-0.1147,4.6777,-5.9247,-6.2600,-0.0220,0.0172,-0.0069
0.1800,-0.0452,0.0770,-0.0914,4.6762,-5.9262,-6.2597,-0.0220,0.0232,-0.0023
0.1900,-0.0794,0.0222,-0.0598,4.6749,-5.9274,-6.2595,-0.0190,0.0186,0.0029
0.2000,-0.0910,0.0229,-0.0813,4.6743,-5.9282,-6.2593,-0.0136,0.0092,0.0053
0.2100,-0.0935,0.0596,-0.0871,4.6742,-5.9286,-6.2588,-0.0129,0.0026,0.0063
0.2200,-0.0773,0.0229,-0.0453,4.6747,-5.9291,-6.2580,-0.0130,-0.0068,0.0068
0.2300,-0.0472,0.0258,-0.0514,4.6758,-5.9294,-6.2570,-0.0097,-0.0115,0.0081
0.2400,-0.0329,0.1006,-0.0704,4.6769,-5.9295,-6.2561,-0.0105,-0.0047,0.0120
0.2500,-0.0376,0.1453,-0.0908,4.6777,-5.9295,-6.2554,-0.0144,0.0068,0.0188
0.2600,-0.0474,0.1641,-0.1164,4.6781,-5.9295,-6.2551,-0.0164,0.0173,0.0233
0.2700,-0.0657,0.1400,-0.0872,4.6782,-5.9295,-6.2550,-0.0196,0.0201,0.0239
0.2800,-0.0793,0.0373,-0.0246,4.6785,-5.9298,-6.2545,-0.0207,0.0089,0.0200
0.2900,-0.0776,0.0116,-0.0294,4.6793,-5.9302,-6.2536,-0.0172,-0.0020,0.0122
0.3000,-0.0732,0.1057,-0.0480,4.6800,-5.9308,-6.2525,-0.0162,-0.0025,0.0072
0.3100,-0.0676,0.1830,-0.0403,4.6804,-5.9316,-6.2514,-0.0203,0.0049,0.0060
0.3200,-0.0713,0.2098,-0.0482,4.6800,-5.9328,-6.2506,-0.0238,0.0163,0.0060
0.3300,-0.0776,0.2057,-0.0586,4.6790,-5.9340,-6.2502,-0.0252,0.0248,0.0074
0.3400,-0.0803,0.1844,-0.0769,4.6777,-5.9353,-6.2499,-0.0275,0.0295,0.0077
0.3500,-0.1068,0.1668,-0.1015,4.6762,-5.9369,-6.2496,-0.0328,0.0298,0.0051
0.3600,-0.1133,0.1097,-0.1168,4.6748,-5.9391,-6.2485,-0.0433,0.0214,0.0025
0.3700,-0.0720,0.0055,-0.1637,4.6740,-5.9421,-6.2463,-0.0512,0.0057,0.0001
0.3800,-0.0384,-0.0776,-0.2052,4.6741,-5.9453,-6.2432,-0.0506,-0.0088,-0.0011
0.3900,-0.0319,-0.0790,-0.2064,4.6749,-5.9483,-6.2397,-0.0473,-0.0149,0.0011
0.4000,-0.0423,0.0060,-0.2121,4.6759,-5.9509,-6.2364,-0.0415,-0.0130,0.0053
0.4100,-0.0662,0.0753,-0.1389,4.6772,-5.9527,-6.2338,-0.0294,-0.0107,0.0120
0.4200,-0.1140,0.1312,-0.0282,4.6787,-5.9534,-6.2319,-0.0155,-0.0110,0.0167
0.4300,-0.1785,0.2129,0.0171,4.6803,-5.9535,-6.2307,-0.0103,-0.0121,0.0145
0.4400,-0.2048,0.2598,-0.0019,4.6818,-5.9535,-6.2295,-0.0125,-0.0135,0.0082
0.4500,-0.1698,0.2167,-0.0337,4.6831,-5.9540,-6.2281,-0.0137,-0.0151,0.0046
