seconds_elapsed,acc_z,acc_y,acc_x,grav_z,grav_y,grav_x,gyro_z,gyro_y,gyro_x
0.0500,-0.1588,0.2469,-0.0509,8.6943,-3.9021,-2.3137,-0.0203,0.0211,0.0024
0.0600,-0.0947,0.2069,-0.0900,8.6942,-3.9017,-2.3145,-0.0232,0.0153,0.0173
0.0700,-0.0192,0.1180,-0.0527,8.6949,-3.9000,-2.3149,-0.0226,0.0123,0.0323
0.0800,0.0293,0.0371,0.0260,8.6961,-3.8973,-2.3151,-0.0194,0.0096,0.0385
0.0900,0.0259,-0.0139,0.0730,8.6972,-3.8947,-2.3151,-0.0136,0.0033,0.0316
0.1000,0.0235,-0.0286,0.0770,8.6981,-3.8929,-2.3148,-0.0045,-0.0042,0.0172
0.1100,0.0157,-0.0066,0.0830,8.6987,-3.8920,-2.3141,0.0032,-0.0125,0.0035
0.1200,-0.0235,0.0154,0.0718,8.6990,-3.8919,-2.3131,0.0072,-0.0170,-0.0062
0.1300,-0.0690,0.0295,0.0428,8.6991,-3.8922,-2.3124,0.0092,-0.0128,-0.0110
0.1400,-0.0886,0.0391,0.0325,8.6990,-3.8924,-2.3122,0.0101,-0.0083,-0.0122
0.1500,-0.1116,0.0553,0.0176,8.6987,-3.8929,-2.3125,0.0108,0.0024,-0.0098
0.1600,-0.1088,0.0685,0.0198,8.6984,-3.8930,-2.3136,0.0093,0.0081,0.0021
0.1700,-0.0766,0.0946,0.0071,8.6988,-3.8916,-2.3143,0.0063,0.0001,0.0234
0.1800,-0.0423,0.1174,-0.0346,8.7003,-3.8885,-2.3139,0.0034,-0.0140,0.0437
0.1900,-0.0241,0.1126,-0.0609,8.7026,-3.8844,-2.3123,0.0009,-0.0211,0.0487
0.2000,-0.0157,0.0912,-0.0775,8.7048,-3.8805,-2.3104,-0.0008,-0.0181,0.0383
0.2100,-0.0276,0.0589,-0.1032,8.7062,-3.8781,-2.3092,0.0017,-0.0094,0.0181
0.2200,-0.0516,0.0480,-0.1264,8.7066,-3.8774,-2.3091,0.0071,0.0015,-0.0037
0.2300,-0.0715,0.0615,-0.1317,8.7060,-3.8782,-2.3100,0.0119,0.0110,-0.0203
0.2400,-0.0847,0.0626,-0.1212,8.7047,-3.8800,-2.3118,0.0140,0.0167,-0.0269
0.2500,-0.0908,0.0517,-0.1144,8.7033,-3.8818,-2.3140,0.0153,0.0196,-0.0233
0.2600,-0.0858,0.0474,-0.1049,8.7021,-3.8830,-2.3164,0.0172,0.0201,-0.0133
0.2700,-0.0771,0.0600,-0.1019,8.7014,-3.8832,-2.3189,0.0194,0.0187,-0.0033
0.2800,-0.0634,0.0686,-0.1033,8.7009,-3.8828,-2.3214,0.0192,0.0217,-0.0026
0.2900,-0.0431,0.0552,-0.1060,8.6999,-3.8831,-2.3247,0.0158,0.0361,-0.0166
0.3000,-0.0259,0.0395,-0.0967,8.6977,-3.8850,-2.3295,0.0129,0.0580,-0.0376
