seconds_elapsed,acc_z,acc_y,acc_x,grav_z,grav_y,grav_x,gyro_z,gyro_y,gyro_x
0.0400,-0.0583,-0.0816,-0.0986,2.7596,-9.0953,2.4146,0.0035,0.0976,0.1965
0.0500,-0.1295,-0.0202,-0.1000,2.7807,-9.0899,2.4106,0.0165,0.1244,0.1988
0.0600,-0.2103,0.0609,-0.0774,2.7998,-9.0854,2.4054,0.0185,0.1197,0.1482
0.0700,-0.2586,0.1595,-0.0452,2.8124,-9.0826,2.4014,0.0107,0.0646,0.0737
0.0800,-0.2289,0.1815,-0.0389,2.8164,-9.0817,2.4002,-0.0022,-0.0168,0.0017
0.0900,-0.0893,0.1130,-0.0549,2.8128,-9.0823,2.4022,-0.0085,-0.0780,-0.0511
0.1000,0.1039,0.0427,-0.0650,2.8047,-9.0839,2.4056,-0.0121,-0.0877,-0.0784
0.1100,0.2578,0.0075,-0.0533,2.7956,-9.0859,2.4086,-0.0090,-0.0531,-0.0796
0.1200,0.3070,-0.0057,-0.0235,2.7885,-9.0876,2.4102,-0.0108,-0.0085,-0.0580
0.1300,0.2466,-0.0184,-0.0064,2.7850,-9.0885,2.4111,-0.0113,0.0163,-0.0221
0.1400,0.1025,-0.0229,-0.0091,2.7851,-9.0884,2.4115,-0.0096,0.0178,0.0138
0.1500,-0.0482,-0.0246,0.0244,2.7879,-9.0874,2.4117,-0.0023,0.0099,0.0388
0.1600,-0.1642,-0.0456,0.0844,2.7922,-9.0862,2.4114,0.0005,0.0046,0.0498
0.1700,-0.2113,-0.0889,0.1030,2.7970,-9.0848,2.4112,-0.0013,0.0077,0.0512
0.1800,-0.1902,-0.0877,0.0569,2.8019,-9.0833,2.4110,-0.0053,0.0201,0.0460
0.1900,-0.1585,-0.0166,-0.0240,2.8062,-9.0821,2.4108,-0.0062,0.0344,0.0345
0.2000,-0.1489,0.0787,-0.0828,2.8098,-9.0811,2.4103,-0.0077,0.0381,0.0233
0.2100,-0.1380,0.1128,-0.1133,2.8124,-9.0803,2.4102,-0.0083,0.0305,0.0164
0.2200,-0.1257,0.0721,-0.1201,2.8143,-9.0798,2.4100,-0.0012,0.0139,0.0136
0.2300,-0.1222,0.0165,-0.0573,2.8157,-9.0794,2.4096,0.0086,-0.0091,0.0157
0.2400,-0.0997,-0.0235,0.0724,2.8169,-9.0792,2.4090,0.0129,-0.0283,0.0220
0.2500,-0.0511,-0.0542,0.1840,2.8185,-9.0786,2.4092,0.0050,-0.0343,0.0297
0.2600,0.0015,-0.0775,0.2063,2.8209,-9.0777,2.4099,-0.0032,-0.0235,0.0352
0.2700,0.0331,-0.0687,0.1651,2.8238,-9.0765,2.4113,-0.0215,0.0001,0.0324
0.2800,0.0440,-0.0285,0.1077,2.8267,-9.0752,2.4125,-0.0042,0.0259,0.0232
0.2900,0.0213,0.0157,0.0251,2.8294,-9.0744,2.4124,-0.0105,0.0376,0.0167
0.3000,-0.0429,0.0483,-0.0421,2.8316,-9.0739,2.4119,0.0003,0.0235,0.0149
0.3100,-0.1115,0.0457,-0.0396,2.8331,-9.0736,2.4112,0.0099,-0.0031,0.0169
0.3200,-0.1287,0.0155,0.0196,2.8344,-9.0735,2.4101,0.0195,-0.0124,0.0215
0.3300,-0.1178,-0.0212,0.1200,2.8364,-9.0733,2.4083,0.0269,0.0065,0.0272
0.3400,-0.1207,-0.0531,0.2266,2.8396,-9.0731,2.4053,0.0294,0.0419,0.0328
0.3500,-0.1561,-0.0356,0.2897,2.8442,-9.0727,2.4013,0.0264,0.0735,0.0377
0.3600,-0.2057,0.0195,0.2932,2.8498,-9.0722,2.3969,0.0220,0.0872,0.0416
0.3700,-0.2252,0.0323,0.2227,2.8558,-9.0714,2.3925,0.0210,0.0866,0.0436
0.3800,-0.1911,-0.0059,0.1140,2.8618,-9.0707,2.3880,0.0243,0.0904,0.0434
0.3900,-0.0926,-0.0288,0.0437,2.8682,-9.0701,2.3825,0.0305,0.1158,0.0419
0.4000,0.0337,-0.0439,0.0134,2.8754,-9.0697,2.3754,0.0390,0.1610,0.0435
0.4100,0.1556,-0.1119,0.0106,2.8842,-9.0695,2.3657,0.0532,0.2165,0.0526
0.4200,0.2674,-0.1815,0.0406,2.8956,-9.0692,2.3527,0.0720,0.2852,0.0674
0.4300,0.3070,-0.1867,0.1179,2.9101,-9.0689,2.3359,0.0878,0.3645,0.0817
0.4400,0.2207,-0.0986,0.1954,2.9274,-9.0686,2.3155,0.1010,0.4320,0.0905
0.4500,0.0383,0.0242,0.2408,2.9464,-9.0682,2.2927,0.1027,0.4672,0.0954
0.4600,-0.1208,0.0496,0.2738,2.9661,-9.0675,2.2700,0.0880,0.4680,0.1001
0.4700,-0.1994,0.0207,0.2740,2.9858,-9.0664,2.2486,0.0792,0.4649,0.0972
0.4800,-0.2336,-0.0101,0.2840,3.0045,-9.0656,2.2266,0.0895,0.4933,0.0749
0.4900,-0.2780,-0.0252,0.3760,3.0211,-9.0660,2.2023,0.0989,0.5332,0.0363
0.5000,-0.4115,-0.0044,0.5379,3.0340,-9.0679,2.1769,0.0904,0.5603,-0.0226
0.5100,-0.4858,-0.0176,0.5996,3.0416,-9.0712,2.1523,0.0702,0.5634,-0.0792
0.5200,-0.4014,-0.0389,0.5623,3.0447,-9.0753,2.1303,0.0398,0.5433,-0.1115
0.5300,-0.3189,-0.0289,0.5047,3.0449,-9.0796,2.1118,0.0098,0.5133,-0.1312
0.5400,-0.2965,-0.0622,0.3746,3.0431,-9.0836,2.0970,-0.0139,0.4684,-0.1324
0.5500,-0.2274,-0.0957,0.2169,3.0409,-9.0870,2.0857,-0.0362,0.4249,-0.1200
0.5600,-0.3305,-0.0172,0.0250,3.0378,-9.0900,2.0771,-0.0395,0.3806,-0.1348
0.5700,-0.5226,-0.0647,-0.2602,3.0315,-9.0939,2.0690,-0.0176,0.3221,-0.1596
0.5800,-0.4077,-0.2067,-0.4476,3.0235,-9.0986,2.0604,0.0093,0.2752,-0.1471
0.5900,-0.1856,-0.1693,-0.4105,3.0172,-9.1029,2.0504,0.0331,0.2599,-0.1088
0.6000,-0.1553,-0.1029,-0.4145,3.0144,-9.1065,2.0384,0.0633,0.2402,-0.0671
